gage_id,gage_name,lat,lon,NSE,KGE,logNSE,lowflow_NSE,highflow_NSE,fdc_error,ET_ratio,runoff_ratio,BFI,BFI_obs,BFI_error,groundwater_loss_fraction,water_balance_closure,sum_surface_runoff,sum_interflow,sum_recharge_to_groundwater,sum_baseflow,sum_groundwater_loss,sum_actual_ET,sum_total_discharge,mean_groundwater_storage,mean_soil_moisture,mean_snowpack,channel_loss_mean,zero_flow_probability_mean,COEF_t_mean,SQ_t_mean,ETGAM_t_mean,SUB_t_mean,CRAK_t_mean,K_t_mean,LG_t_mean,SG_CRIT_mean,CFMAX_t_mean,INSC_wavg,COEF_wavg,SQ_wavg,SMSC_wavg,SUB_wavg,CRAK_wavg,K_wavg,LG_wavg,TT_wavg,CFMAX_wavg,CFR_wavg,CWH_wavg,SG_CRIT_wavg,route_a_static,route_b_static,weight_c1,weight_c2,weight_c3,weight_c4
1013500,"                  Fish River near Fort Kent, Maine",47.23739,-68.58264,0.7601940482854843,0.8445470185031878,0.27033013105392456,-10.656036376953125,0.630768209695816,0.2929918602874607,0.27741426,0.523108,0.31638935,0.5508382,0.23444882,0.9533217,-55266.17,6346.2295,107.41869,3922.5933,2873.0962,58677.895,4815.7695,9080.888,24.828274,94.86632,61.67227,0.020902945,0.9653669,308.06638,3.2136104,2.177078,0.4570817,0.5296032,0.10576488,0.06361612,122.841644,2.2437508,1.2877525,308.06638,3.7892504,154.11653,0.6693025,0.4394408,0.10576488,0.07826216,-0.72289807,3.1149938,0.05378675,0.024499098,122.84163,2.17422,1.4367136,0.25154537,0.15800838,0.22619987,0.3642464
1022500,"           Narraguagus River at Cherryfield, Maine",44.60797,-67.93524,0.8308584541082382,0.8724930846933372,0.8227138072252274,-0.18221569061279297,0.65847048163414,0.15777068077954,0.26944676,0.5755908,0.4330664,0.45385897,0.020792574,0.90260357,-43307.062,6654.0205,147.69452,5796.6875,5004.589,46379.125,5409.698,11556.17,32.339325,94.21205,26.290833,0.031270474,0.9694602,327.0471,2.9092882,1.9575478,0.32684153,0.66147006,0.08863003,0.05494683,97.31384,2.3900514,1.3309665,327.04712,3.2747688,155.11487,0.5272299,0.55184734,0.08863004,0.06607227,-1.0044812,3.3044677,0.051416133,0.016266352,97.313835,2.0374796,1.0266864,0.1879448,0.1072415,0.20449163,0.50032204
1030500,"       Mattawamkeag River near Mattawamkeag, Maine",45.50097,-68.30596,0.8556498736143112,0.8475696689444954,0.7847321331501007,-5.1288604736328125,0.6696726381778717,0.28433210413925947,0.2907216,0.5316698,0.3250415,0.4276549,0.10261339,0.9442773,-50304.04,6728.296,114.94253,3970.4175,3159.0933,53534.023,5314.458,9719.046,33.50543,108.10233,41.788826,0.028518278,0.96277815,325.84006,2.7489624,2.0408642,0.45985427,0.52846986,0.105611406,0.06028525,117.887344,2.1091723,1.2647291,325.8401,3.1158257,179.27544,0.64149904,0.43627486,0.10561139,0.07789141,-0.81006217,2.928081,0.05291419,0.025481937,117.88737,2.278573,1.8132458,0.26571932,0.11238449,0.25661302,0.3652831
1031500,"      Piscataquis River near Dover-Foxcroft, Maine",45.17501,-69.3147,0.8144581168889999,0.8984557875827456,0.7588210999965668,-7.039223670959473,0.7035732269287109,0.34626539322808986,0.2588955,0.5876226,0.3691976,0.34895527,0.020242333,0.9136291,-42517.867,7472.673,77.99489,4971.585,4304.3535,45531.33,5136.592,11658.671,25.088703,65.17368,43.036045,0.019151302,0.973052,315.94336,3.417347,2.0891259,0.40338805,0.5877117,0.08792096,0.046942506,105.349594,2.5580323,1.3779294,315.94336,4.1513968,105.89937,0.6021084,0.51938313,0.08792095,0.061019525,-1.0701342,3.5262856,0.04915198,0.0097480025,105.3496,1.238807,0.9732089,0.16731504,0.08409123,0.2808387,0.46775508
1047000,"        Carrabassett River near North Anson, Maine",44.8692,-69.9551,0.8196413666009903,0.8069732900874063,0.7814429700374603,-0.9939757585525513,0.698609322309494,0.16558740529715324,0.26881802,0.5687064,0.39124382,0.37694708,0.01429674,0.9172079,-43568.63,6679.2227,88.62235,4929.7812,4206.069,46596.668,5081.5845,10750.506,23.868235,72.3851,40.10647,0.024759065,0.971751,324.51102,3.3205948,2.0956547,0.36976796,0.62080127,0.08877261,0.05010626,100.95616,2.5203195,1.4547706,324.51102,3.97606,117.52106,0.56666464,0.53912395,0.08877262,0.06219764,-1.0728683,3.4813135,0.04794456,0.010571779,100.95616,1.2634377,0.7670065,0.18055022,0.09595343,0.23574968,0.48774663
1052500,"         Diamond River near Wentworth Location, NH",44.87739,-71.05749,0.8467791974544525,0.8289201149077939,0.7070536017417908,-4.860799312591553,0.7686123698949814,0.13186929861839874,0.21897298,0.6007695,0.35276496,0.3638517,0.011086732,0.9157135,-43996.992,8119.794,111.47586,5460.3076,4391.0947,47706.133,4537.0127,12447.649,25.744574,71.816734,67.22074,0.0109940935,0.9747452,315.85498,3.5756938,2.2659857,0.40552837,0.5820492,0.089084506,0.049145807,111.30494,2.883241,1.7083633,315.85504,4.2536206,107.83359,0.6190776,0.5165888,0.08908449,0.061843783,-1.1218034,3.973711,0.045959033,0.009787919,111.30495,1.1375304,1.0189707,0.1877191,0.10138309,0.25568104,0.45521683
1054200,"                       Wild River at Gilead, Maine",44.39044,-70.97964,0.6907258927822113,0.7895175118225513,0.662301778793335,-4.829672336578369,0.5776124894618988,0.14375199211429254,0.21591528,0.6333183,0.29149622,0.35476935,0.06327313,0.9308324,-54560.68,10602.584,114.496445,5325.8223,4314.812,58067.15,5046.5,14802.291,19.025427,83.407684,58.270943,0.021087285,0.9726655,321.24905,3.8068273,2.1940453,0.43272743,0.55593926,0.08782255,0.058623828,116.65332,2.5336711,1.5629369,321.24902,4.4543324,127.092285,0.6153952,0.4917663,0.08782254,0.07029175,-0.90487987,3.4547648,0.04912293,0.0075731017,116.653336,0.7229451,0.75939107,0.19892557,0.16034336,0.2268034,0.41392764
1055000,"                   Swift River near Roxbury, Maine",44.64275,-70.58878,0.7130016684532166,0.7807329878575544,0.7259983420372009,-2.226422071456909,0.5710857510566711,0.11253509796548966,0.23989668,0.59338504,0.3128681,0.3472364,0.034368306,0.9369362,-51452.91,8190.468,87.791504,4546.1543,3683.3926,54723.992,4759.6436,11772.989,22.641506,74.759865,53.52015,0.02096906,0.9786069,307.16696,3.6895368,2.1818683,0.40472037,0.58518946,0.08330429,0.05335204,115.8437,2.6520474,1.6009188,307.16696,4.3847227,118.52205,0.6119684,0.5177892,0.0833043,0.06348215,-0.78643954,3.6468964,0.04854871,0.009955826,115.843704,0.6915879,1.1717296,0.108230606,0.14004968,0.3041598,0.44755998
1057000," Little Androscoggin River near South Paris, Maine",44.30399,-70.53968,0.7633264660835266,0.8289280834695822,0.7867385298013687,-2.865373373031616,0.622890442609787,0.24037859579365917,0.2664438,0.56410146,0.43535534,0.38672456,0.048630774,0.907574,-46752.69,6856.0283,127.8739,5991.2935,5115.747,50233.938,5550.263,11750.739,22.177425,113.26926,34.95563,0.04548188,0.9697179,342.37152,3.0483935,2.022129,0.33233184,0.65688765,0.08364754,0.050742317,102.66668,2.2241175,1.6708643,342.37146,3.3748753,181.4017,0.49004588,0.5672979,0.08364753,0.06045956,-1.0872811,3.0614462,0.05090098,0.009642367,102.66669,1.1823851,0.74102396,0.21178617,0.14102168,0.15019117,0.49700102
1073000,"                      OYSTER RIVER NEAR DURHAM, NH",43.1487,-70.96506,0.894690178334713,0.9089644138832165,0.7854023575782776,-7.531328201293945,0.8651673644781113,0.7171614048831799,0.31554312,0.5334189,0.41820562,0.3889291,0.02927652,0.9134112,-44970.055,6568.459,129.69156,5220.3843,4556.4604,48065.35,6445.076,10895.264,31.699743,117.742355,11.609874,0.053814035,0.9745746,333.53983,2.7978745,1.765864,0.33177972,0.65865475,0.0842226,0.055462386,97.34674,2.437582,1.7165376,333.53986,3.0263052,201.93353,0.5048754,0.5447346,0.0842226,0.0633952,-1.0562003,3.3830023,0.049354836,0.015343912,97.346725,1.4538885,1.3315852,0.12366732,0.10511534,0.27603057,0.4951868
1078000,"                      SMITH RIVER NEAR BRISTOL, NH",43.56646,-71.74786,0.8377792686223984,0.8902357240197558,0.8408169597387314,-2.156766414642334,0.7483499944210052,0.1840913897433012,0.28036878,0.5332448,0.47137642,0.40375188,0.06762454,0.9017517,-43459.914,5939.2744,128.09116,6292.4717,5150.4453,47272.316,5744.8667,10926.3955,25.570868,105.00571,26.803314,0.037085388,0.9690723,338.85056,3.0285833,1.9486821,0.29260448,0.6969084,0.08182771,0.050700814,100.20891,2.4150426,1.9609449,338.85052,3.4076338,172.59784,0.47370824,0.5910009,0.08182771,0.06191996,-1.1507391,3.3445685,0.050107926,0.010876258,100.2089,1.5199709,0.82316375,0.20865834,0.122286126,0.16789714,0.5011584
1118300,"       PENDLETON HILL BROOK NEAR CLARKS FALLS, CT.",41.47482,-71.83424,0.7789745628833771,0.8855131952112895,0.7811466157436371,-6.689611911773682,0.6608933210372925,0.8921693655131138,0.28291374,0.5540187,0.43928564,0.43980223,0.00051659346,0.900004,-44742.707,7112.163,154.20338,6193.7544,5373.3877,48362.656,6246.415,12232.1045,29.508749,113.07347,2.4391482,0.05754827,0.97093236,336.9863,3.0298555,1.7026013,0.3050813,0.68489504,0.087854676,0.05421157,94.63214,2.5366817,2.1986694,336.98627,3.1971111,187.47614,0.48452958,0.5737675,0.08785467,0.062549315,-1.2633426,3.513763,0.04966287,0.01217325,94.63213,1.6587434,0.9177933,0.1867891,0.08342251,0.20940277,0.5203856
1121000,"            MOUNT HOPE RIVER NEAR WARRENVILLE, CT.",41.84371,-72.16897,0.7691313177347183,0.7930472053654422,0.7306526601314545,-4.495135307312012,0.6625665426254272,0.9341183660353235,0.30690676,0.52116203,0.49690259,0.43208376,0.06481883,0.8906159,-39833.75,5655.6367,121.135895,5943.814,5334.2026,43431.61,6321.672,10734.906,36.128742,128.10112,5.2724566,0.056756146,0.97879726,344.0508,2.6150162,1.7307707,0.2994396,0.69245017,0.07709211,0.047677804,86.06787,2.6138253,2.3573024,344.05084,2.7305264,213.57129,0.43984422,0.6031259,0.07709211,0.05673739,-1.3122199,3.6303282,0.046527598,0.010823025,86.06787,1.2151469,1.2349844,0.0966143,0.065754585,0.27755904,0.56007206
1123000,"                    LITTLE RIVER NEAR HANOVER, CT.",41.67177,-72.0523,0.715176522731781,0.7541868261308797,0.7890178114175797,-6.463133811950684,0.606364369392395,0.2949722495385051,0.2990152,0.53185916,0.49716398,0.49545276,0.0017112195,0.88094264,-38135.66,5975.4917,132.30734,6249.33,5645.829,41775.25,6384.468,11356.07,37.38255,133.10065,4.183638,0.06022962,0.979827,345.35254,2.617207,1.7309562,0.29466784,0.69718516,0.077797875,0.047156025,83.48682,2.6315076,2.2821665,345.3525,2.6763482,218.50648,0.43134582,0.61155397,0.07779787,0.05552835,-1.3318105,3.6487274,0.046709664,0.011663844,83.48682,1.261925,1.1816432,0.091442,0.06433661,0.27191234,0.572309
1134500,"                        MOOSE RIVER AT VICTORY, VT",44.51172,-71.83731,0.7598676979541779,0.7873998434088572,0.7494350373744965,-4.178593635559082,0.5989697873592377,0.10779573275696147,0.25224397,0.5489033,0.46039063,0.39328653,0.0671041,0.90400887,-42711.188,5889.873,88.19221,5847.6016,4949.325,46610.92,4940.199,10750.273,29.578989,70.1288,38.780754,0.014447818,0.97717655,326.99716,3.2952495,2.1246288,0.35265344,0.6377328,0.07911188,0.046176296,102.11546,2.5890462,2.0850039,326.9972,3.922576,107.603455,0.5378397,0.5684296,0.07911188,0.055062033,-1.1763669,3.6028814,0.04631879,0.0068155797,102.11546,0.96971816,1.0733191,0.14906277,0.08992262,0.24929328,0.5117213
1137500,"        AMMONOOSUC RIVER AT BETHLEHEM JUNCTION, NH",44.26867,-71.63036,0.7190138697624207,0.8549503102166958,0.6800047755241394,-2.9393999576568604,0.5430878400802612,0.17772506365517549,0.22151425,0.60291,0.39539707,0.4511645,0.055767447,0.9037232,-46745.598,8321.719,131.85236,6810.035,5402.163,50708.598,5019.7656,13662.628,26.927803,80.60759,54.597248,0.01414209,0.97274894,330.0459,3.45695,2.2293239,0.3602821,0.62773603,0.0804732,0.055016264,105.918564,2.485499,1.5146681,330.0459,4.027053,120.52133,0.5586419,0.5528951,0.08047321,0.066752836,-1.0145305,3.4154072,0.05046664,0.008993965,105.91856,1.3065777,0.70577353,0.21071637,0.16047461,0.17032999,0.45847905
1139000,"                    WELLS RIVER AT WELLS RIVER, VT",44.15034,-72.06509,0.7966001331806183,0.7788871861331489,0.81609146296978,-0.6469584703445435,0.6198128461837769,0.10076646470549785,0.29813677,0.48974237,0.5193692,0.4889073,0.030461878,0.90827054,-40953.094,4254.232,99.08462,5617.381,4517.1167,44726.805,5294.598,8697.313,30.816101,80.50185,27.447378,0.01854375,0.97400784,329.34705,2.8590987,1.9914017,0.2775337,0.71189755,0.075316094,0.04665656,99.82483,2.2126625,1.8368356,329.34705,3.354654,132.02332,0.48712537,0.60583615,0.0753161,0.058556087,-1.1145402,3.0931273,0.04806599,0.0104512535,99.824844,1.404499,1.0317647,0.1563014,0.112938404,0.2043561,0.5264041
1139800,"             EAST ORANGE BRANCH AT EAST ORANGE, VT",44.09284,-72.33565,0.6891763210296631,0.7618506727883951,0.691543847322464,-5.501091003417969,0.4118421673774719,0.26224278795854256,0.2688048,0.5136935,0.53768116,0.5418377,0.00415653,0.8776169,-33097.62,4487.5215,139.63867,6515.7607,5186.712,37194.25,5047.778,9646.445,52.638237,109.45443,31.907177,0.01951642,0.9818818,327.3191,2.6934416,2.1139479,0.25419104,0.73413414,0.06796028,0.040258273,95.02191,2.457936,2.337763,327.31903,2.896811,166.59622,0.4353839,0.6393719,0.06796028,0.055408448,-1.2059693,3.4228106,0.047270987,0.017767526,95.02193,1.6320661,1.46436,0.090419814,0.09717783,0.2592653,0.55313706
1142500,"                       AYERS BROOK AT RANDOLPH, VT",43.93451,-72.65788,0.7653441876173019,0.8780257400631175,0.7868853658437729,-0.9377177953720093,0.6169017851352692,0.05142855480461416,0.28335533,0.5189358,0.49248758,0.49704942,0.0045618415,0.8895246,-35491.305,5089.333,105.851166,5946.7026,4878.2866,39278.957,5408.661,9905.4,30.676828,92.06676,26.47917,0.018425798,0.97512126,328.3967,3.2644298,1.9812609,0.27953577,0.71031463,0.082140334,0.04544966,94.0652,2.4801254,2.0393653,328.3967,3.7300663,149.67166,0.49841553,0.6141052,0.08214034,0.061242938,-1.1852679,3.4514997,0.048375368,0.012218934,94.0652,1.4132862,0.9734425,0.15073937,0.092617884,0.22029081,0.5363519
1144000,"                  WHITE RIVER AT WEST HARTFORD, VT",43.71424,-72.41815,0.8149781078100204,0.8042315580818089,0.8463101238012314,-0.6599551439285278,0.6740336716175079,0.04463458357780773,0.2797958,0.52455676,0.47477606,0.4804897,0.0057136416,0.90398556,-42247.28,5492.5264,133.69336,6068.3623,4896.951,46105.312,5501.5576,10314.233,31.66174,92.02568,28.498209,0.020643186,0.97228295,329.36197,2.8257895,2.0155256,0.3161889,0.67208797,0.08422368,0.04804532,106.84968,2.3211687,1.7337341,329.36197,3.2135575,144.27312,0.51305854,0.567947,0.08422367,0.060722057,-1.1141403,3.229852,0.046909213,0.012333239,106.84968,1.5546625,1.0513619,0.19122864,0.113056086,0.20222826,0.493487
1162500,"                  PRIEST BROOK NEAR WINCHENDON, MA",42.68259,-72.11508,0.7872182726860046,0.8100690834570641,0.749726265668869,-4.458859920501709,0.5954218506813049,0.8674355403132423,0.3013349,0.50831264,0.51264715,0.40875918,0.103887975,0.8897854,-40201.363,5360.3066,172.42401,6966.013,5482.3477,44260.137,6339.6685,10694.193,35.769016,135.60953,24.207582,0.043927126,0.97197664,341.8296,2.5603023,1.9026606,0.25148597,0.737565,0.072165556,0.05037918,96.40769,2.3059099,1.7177579,341.82962,2.6977694,220.2702,0.41370708,0.6274885,0.07216556,0.061112672,-1.0802959,3.1896353,0.053015307,0.013815045,96.4077,1.9940858,0.92797464,0.1759781,0.15351772,0.14957994,0.52092427
1169000,"                  NORTH RIVER AT SHATTUCKVILLE, MA",42.63842,-72.72509,0.7185997664928436,0.7953412413261673,0.8380827754735947,-0.9456117153167725,0.5642820596694946,0.08268937584403806,0.27115086,0.5459643,0.4222063,0.42206576,0.00014054775,0.90554124,-44466.65,6957.2583,138.63824,6345.4067,5060.2324,48510.566,5952.4053,11985.213,33.066616,104.53117,22.457415,0.0180198,0.9756714,325.38272,3.190567,1.9343028,0.30535546,0.683928,0.07566154,0.051264428,107.46411,2.6507766,2.1786,325.3827,3.5484638,167.55835,0.49991333,0.5743032,0.075661525,0.06317596,-1.1057038,3.662308,0.04905475,0.010879824,107.464134,1.0619065,1.1823617,0.13369457,0.12944348,0.25690404,0.47995788
1170100,"                      GREEN RIVER NEAR COLRAIN, MA",42.70342,-72.67065,0.7264260351657867,0.745988623639914,0.8145273178815842,-2.1935830116271973,0.5416512787342072,0.21288072987669684,0.27260897,0.5489011,0.52086514,0.44578376,0.07508138,0.86774224,-36897.242,5767.52,109.89112,7247.707,6220.312,40811.43,5931.068,11942.27,36.855038,110.344894,22.462257,0.015210183,0.9771284,338.9044,2.8236916,1.9364784,0.27665868,0.7148176,0.070948966,0.043083936,93.79943,2.414573,2.0885339,338.90442,3.0757418,178.14813,0.42750174,0.6377448,0.07094897,0.054814927,-1.2065719,3.337853,0.04961638,0.0090528615,93.79942,1.1692225,1.0619614,0.12842222,0.09605036,0.2245818,0.55094564
1181000,"     WEST BRANCH WESTFIELD RIVER AT HUNTINGTON, MA",42.23731,-72.89565,0.7513646632432938,0.719510904126581,0.8299819529056549,-2.21274733543396,0.6376476287841797,0.28517046018688985,0.28207627,0.54360557,0.45455453,0.39664695,0.05790758,0.9045571,-46394.805,6416.875,133.22015,6237.6387,5293.0273,50164.516,6042.28,11644.428,32.92041,122.1303,16.716314,0.023008691,0.97769415,332.30276,2.9034584,1.8999314,0.31931472,0.67060804,0.07668387,0.051108632,103.88588,2.6821544,2.3458278,332.30283,3.129615,195.6265,0.47564396,0.5753758,0.076683864,0.06104017,-1.1522721,3.7141018,0.04832968,0.009049065,103.88587,0.8976216,1.3889438,0.11623564,0.094289556,0.28699964,0.5024752
1187300,"              HUBBARD RIVER NR. WEST HARTLAND, CT.",42.03732,-72.93899,0.6898396909236908,0.7855875917946714,0.718229204416275,-7.402472496032715,0.5728421211242676,0.651274501846595,0.27421206,0.55986166,0.3530859,0.34031013,0.012775779,0.92640215,-51516.863,8112.3623,138.49785,5491.831,4386.6826,55216.746,6085.015,12423.84,25.559752,114.21035,14.957408,0.024912491,0.9759877,305.48233,3.4899333,1.8555771,0.3355272,0.6534112,0.09771233,0.058546137,111.38534,2.8201258,2.020186,305.4823,3.8000197,188.19151,0.57184196,0.54129475,0.09771232,0.069904625,-0.9896423,3.898837,0.04959125,0.016767386,111.38532,1.0533254,1.4768758,0.13245483,0.077968106,0.3257716,0.4638055
1195100,"                    INDIAN RIVER NEAR CLINTON, CT.",41.30593,-72.5312,0.7030567526817322,0.7465644002096865,0.515335887670517,-33.67521286010742,0.6080688238143921,2.2191639972782595,0.31703904,0.5193692,0.5077204,0.41269332,0.09502709,0.8882362,-39735.887,5679.631,118.85877,5929.9814,5427.9014,43137.938,6525.952,10690.729,38.558754,137.19926,2.5248652,0.08560677,0.97971517,347.92795,2.5494356,1.6688851,0.31366003,0.6788357,0.07698816,0.04800468,84.27561,2.6440332,2.3272123,347.92795,2.5616033,229.9018,0.43854582,0.5958052,0.076988176,0.057266865,-1.2998059,3.6753504,0.046310153,0.010398439,84.275604,1.1879299,1.3335596,0.085368186,0.06328922,0.29552326,0.55581933
1333000,"                   GREEN RIVER AT WILLIAMSTOWN, MA",42.70897,-73.19677,0.6692219078540802,0.7830732252575326,0.8016960620880127,-1.5603318214416504,0.3778735399246216,0.09652912440078232,0.26724944,0.54275995,0.5335796,0.45614165,0.07743794,0.8589967,-32877.2,5328.4414,89.05124,6981.2773,6049.9805,36856.668,5582.95,11338.478,34.05084,80.9795,17.129719,0.010030913,0.9777014,334.28412,2.9478185,1.9139737,0.2651855,0.7266823,0.0793315,0.037317093,94.86042,2.3655064,2.4536862,334.28415,3.3806872,131.08324,0.47709686,0.65012646,0.079331495,0.048078284,-1.3530684,3.2945833,0.04882732,0.008644305,94.86042,1.1481994,1.0680275,0.12936307,0.0683646,0.2206425,0.5816298
1350000,                 SCHOHARIE CREEK AT PRATTSVILLE NY,42.31953,-74.43654,0.6901313960552216,0.8277773733870553,0.8125692009925842,-15.22708511352539,0.5833994746208191,0.19627949898576066,0.24717033,0.5946861,0.25790918,0.35609034,0.09818116,0.94581556,-56667.94,9952.007,110.47159,4545.539,3448.726,60199.12,5557.768,13371.862,22.734686,87.21496,17.98337,0.012741474,0.9770207,280.3616,3.8614066,1.9293103,0.3713233,0.6169717,0.09761321,0.058609635,123.61525,2.996877,2.1125517,280.36163,4.5126553,145.16718,0.6695765,0.5099507,0.097613215,0.07553729,-0.9481156,4.1333,0.047204264,0.015272855,123.61525,0.984261,1.6784639,0.12293264,0.060178515,0.3874716,0.42941728
1350080,      MANOR KILL AT WEST CONESVILLE NEAR GILBOA NY,42.37703,-74.41292,0.43412554264068604,0.6226834823815515,0.6680260896682739,-21.187755584716797,0.23566633462905884,0.39659027277989806,0.27524906,0.55391407,0.26537383,0.40057957,0.13520575,0.9544202,-59595.496,8394.58,105.70659,4185.8506,3012.1772,63073.63,5640.348,11350.694,20.516495,89.14527,15.236578,0.017911002,0.9760942,274.5304,3.864609,1.8709555,0.37825525,0.6097177,0.09984641,0.06140902,129.66296,3.119208,2.0028057,274.5304,4.5487084,153.23795,0.6723207,0.48401734,0.09984641,0.07917244,-0.8499842,4.328452,0.04803469,0.014511205,129.66298,0.90252894,1.8893361,0.116327025,0.0663171,0.4267803,0.39057553
1350140,                  MINE KILL NEAR NORTH BLENHEIM NY,42.42897,-74.47293,0.4884348511695862,0.6425976594197922,0.6206405758857727,-12.887345314025879,0.36909836530685425,1.0748137525586459,0.2740309,0.5389393,0.28325772,0.36518142,0.08192369,0.9555391,-63412.984,7930.7686,104.26639,4478.872,3127.7947,67221.4,5614.5654,11042.222,21.133406,81.70463,15.357618,0.009976895,0.9762773,270.79587,3.9220614,1.8593308,0.3581658,0.6295922,0.094724044,0.06256279,131.6345,3.0397062,2.144883,270.79584,4.672036,139.82141,0.68136233,0.49894178,0.09472405,0.07750128,-0.8652168,4.2311454,0.04779139,0.014577391,131.6345,0.90713876,1.9532236,0.11753085,0.06614905,0.4101158,0.4062043
1365000,               RONDOUT CREEK NEAR LOWES CORNERS NY,41.86648,-74.4871,0.6201755106449127,0.8047744416031273,0.6464782655239105,-2.9197893142700195,0.43612319231033325,0.1957271645143118,0.23164159,0.61879283,0.26965696,0.46410745,0.1944505,0.94216543,-62338.824,10989.901,116.24689,5078.572,4048.297,65949.62,5619.9443,15012.768,23.679062,97.26041,16.81796,0.010758965,0.978111,286.3142,3.9826133,1.9266866,0.37998506,0.6086738,0.09626221,0.062424827,122.74646,3.0283215,2.2984989,286.31415,4.501334,157.59575,0.6482519,0.52275014,0.0962622,0.07687435,-1.0838528,4.1649103,0.047203723,0.014828768,122.74646,0.97316885,1.7715576,0.12758067,0.04442326,0.38476762,0.4432284
1411300,                TUCKAHOE RIVER AT HEAD OF RIVER NJ,39.30694,-74.82056,0.5699378848075867,0.7695269883350169,0.24764573574066162,-3.194580078125,0.36560964584350586,0.3040457807925454,0.41620734,0.40591258,0.41803873,0.6494511,0.23141235,0.9523883,-57807.785,4794.438,141.67227,3899.2754,3053.5396,61080.67,7489.6973,7304.442,33.723354,148.84184,0.8578306,0.11262768,0.96880454,338.44214,2.2296083,1.4483865,0.3306522,0.6595679,0.08921099,0.067121245,113.32209,3.0323808,1.3949924,338.44214,2.2367148,285.2731,0.5388098,0.5052513,0.089210995,0.07571056,-0.77024686,3.0323806,0.04990747,0.023683963,113.32208,2.0103776,1.8797929,0.1516129,0.13236009,0.29649293,0.41953406
1413500,            EAST BR DELAWARE R AT MARGARETVILLE NY,42.14481,-74.65349,0.5440502464771271,0.685970197470185,0.7360917925834656,-5.227980136871338,0.34557342529296875,0.1494810162064221,0.2450987,0.5851292,0.26512185,0.43549624,0.1703744,0.94809854,-59517.766,9631.799,106.51517,4659.601,3464.7678,63292.023,5474.1646,13068.587,22.003012,82.82869,16.07893,0.011294301,0.97805727,273.3465,3.97461,1.92379,0.3786872,0.6094456,0.09740374,0.059556294,126.91674,3.1759245,2.1980193,273.34653,4.6812234,136.4335,0.68330866,0.5047013,0.09740376,0.07671554,-0.94838566,4.394653,0.046452038,0.01383177,126.91673,0.90692776,1.8253957,0.11656532,0.047638275,0.4140602,0.4217363
1414500,                       MILL BROOK NEAR DUNRAVEN NY,42.1062,-74.73043,0.5277758538722992,0.7421842073146003,0.6964520215988159,-7.475863456726074,0.32003575563430786,0.13976512590374243,0.23236993,0.60836464,0.27503288,0.4321295,0.15709662,0.94377893,-61630.08,10266.758,113.272224,5028.019,3890.728,65313.35,5403.339,14146.41,24.545877,89.50806,17.957842,0.00924878,0.98025656,276.405,3.959289,1.9706736,0.3843891,0.60372466,0.09396697,0.060845155,125.78771,3.1942325,2.259873,276.405,4.56041,144.00023,0.6586345,0.51302737,0.09396697,0.07678688,-0.97738117,4.4073257,0.047045615,0.014624488,125.78769,0.9016423,2.0118234,0.101411976,0.04341634,0.42371902,0.43145266
1415000,                        TREMPER KILL NEAR ANDES NY,42.12009,-74.81849,0.5208353996276855,0.6452002588751293,0.717319905757904,-8.480761528015137,0.30580979585647583,0.2840797839460389,0.25400275,0.57442266,0.26015803,0.3950684,0.13491037,0.953688,-63653.332,9337.529,103.807175,4498.6406,3272.9849,67399.55,5563.0586,12580.757,20.581007,78.525276,15.673537,0.010748569,0.9777401,263.96796,4.0380282,1.8891968,0.39909992,0.58871275,0.09922177,0.062563784,132.11131,3.297986,2.0986598,263.96796,4.8268247,131.14865,0.70043874,0.47624385,0.099221766,0.08075011,-0.85867107,4.5827255,0.046452045,0.012093682,132.1113,0.8473123,1.9443195,0.11283748,0.0443906,0.45075953,0.39201236
1423000,           WEST BRANCH DELAWARE RIVER AT WALTON NY,42.1662,-75.13989,0.7026866972446442,0.7861725973865664,0.7643595039844513,-3.5680112838745117,0.5969458222389221,0.16244770791288557,0.26151827,0.5501064,0.26613745,0.42103982,0.15490237,0.9555049,-62959.49,8645.367,110.748566,4482.022,3118.2317,66962.11,5570.032,11716.621,20.203764,72.45376,17.1176,0.014527759,0.9754273,268.6858,3.9794896,1.8797665,0.38728964,0.6002548,0.10386397,0.06524617,128.40558,3.1177871,1.97048,268.68582,4.7951555,120.217026,0.71247494,0.47033253,0.103863984,0.07870862,-0.8613744,4.344995,0.045729987,0.015698327,128.40558,1.0111178,1.6378382,0.13589264,0.061916403,0.40943176,0.39275914
1434025,     BISCUIT BK ABOVE PIGEON BK AT FROST VALLEY NY,41.99537,-74.50099,0.5563064217567444,0.7605948873952303,0.6554033756256104,-6.243552207946777,0.41342055797576904,0.11816247326981527,0.19754988,0.66612595,0.2563455,0.39822993,0.14188442,0.9355247,-60576.754,12825.035,121.635925,5398.5996,4415.874,64073.43,5108.7114,17226.258,25.612703,95.67061,25.748709,0.008984897,0.98125017,283.92725,3.9934745,2.088869,0.4051064,0.58306825,0.0943181,0.060536157,120.93672,3.1052613,2.3053684,283.92725,4.4882107,147.51543,0.6473653,0.5251693,0.0943181,0.07526917,-1.0622047,4.240573,0.046993762,0.014329269,120.936714,0.93472016,1.8238955,0.11242085,0.041998208,0.3961533,0.44942766
