variant,basin_id,component,mean_component_discharge,component_weight,component_contribution_to_final_q,collapsed_near_zero,dominates_basin,mean_channel_loss_component,mean_gate_loss_component
Model6PhysicalFix_B_soft_gate,1613050,2,0.9297460317611694,0.07986865192651749,0.19616074860095978,False,False,0.032875414937734604,0.0008524750010110438
Model6PhysicalFix_B_soft_gate,1613050,3,1.2870142459869385,0.47583383321762085,0.27153846621513367,False,False,0.01704251393675804,0.001290687476284802
Model6PhysicalFix_B_soft_gate,1613050,4,1.3140907287597656,0.33962783217430115,0.27725866436958313,False,False,0.0445011667907238,0.0009431811049580574
Model6PhysicalFix_B_soft_gate,1620500,1,1.4272215366363525,0.22127202153205872,0.24416030943393707,False,False,0.01195021066814661,0.011580070480704308
Model6PhysicalFix_B_soft_gate,1620500,2,1.0708391666412354,0.1330466866493225,0.1831921488046646,False,False,0.0236233901232481,0.0007860747864469886
Model6PhysicalFix_B_soft_gate,1620500,3,1.675626516342163,0.30968794226646423,0.2866562306880951,False,False,0.00572608970105648,0.002101559191942215
Model6PhysicalFix_B_soft_gate,1620500,4,1.6715891361236572,0.33599337935447693,0.2859722077846527,False,False,0.021250708028674126,0.001074348110705614
Model6PhysicalFix_B_soft_gate,1632000,1,1.005021095275879,0.15253373980522156,0.2586168944835663,False,False,0.010239769704639912,0.008800792507827282
Model6PhysicalFix_B_soft_gate,1632000,2,0.7570210099220276,0.10746127367019653,0.19479994475841522,False,False,0.030912058427929878,0.0007100957445800304
Model6PhysicalFix_B_soft_gate,1632000,3,0.9712317585945129,0.38128262758255005,0.2499227672815323,False,False,0.007805583532899618,0.0010078607592731714
Model6PhysicalFix_B_soft_gate,1632000,4,1.1527551412582397,0.35872235894203186,0.29664111137390137,False,False,0.03222326934337616,0.0008609805372543633
Model6PhysicalFix_B_soft_gate,1632900,1,0.7017604112625122,0.09994963556528091,0.22858121991157532,False,False,0.013678394258022308,0.005546215455979109
Model6PhysicalFix_B_soft_gate,1632900,2,0.3552604019641876,0.16185380518436432,0.11572077870368958,False,False,0.010464309714734554,0.000334371899953112
Model6PhysicalFix_B_soft_gate,1632900,3,0.9883317947387695,0.25393378734588623,0.32192277908325195,False,False,0.029847968369722366,0.001711890334263444
Model6PhysicalFix_B_soft_gate,1632900,4,1.0246515274047852,0.48426276445388794,0.3337617814540863,False,False,0.03861085698008537,0.0010759340366348624
Model6PhysicalFix_B_soft_gate,1634500,1,1.1291431188583374,0.1102747842669487,0.2672872543334961,False,False,0.009591976180672646,0.010101971216499805
Model6PhysicalFix_B_soft_gate,1634500,2,0.8296068906784058,0.06506209075450897,0.1963815987110138,False,False,0.027771567925810814,0.0007904266240075231
Model6PhysicalFix_B_soft_gate,1634500,3,1.0766733884811401,0.44783908128738403,0.254867285490036,False,False,0.011392736807465553,0.001167634385637939
Model6PhysicalFix_B_soft_gate,1634500,4,1.1889134645462036,0.3768240809440613,0.28144386410713196,False,False,0.03491786867380142,0.0008914836798794568
Model6PhysicalFix_B_soft_gate,1638480,1,1.161432147026062,0.12648148834705353,0.2794344127178192,False,False,0.03695108741521835,0.010954083874821663
Model6PhysicalFix_B_soft_gate,1638480,2,0.6135494112968445,0.24904093146324158,0.14761722087860107,False,False,0.017520111054182053,0.0005237328005023301
Model6PhysicalFix_B_soft_gate,1638480,3,1.2678585052490234,0.28059670329093933,0.3050394356250763,False,False,0.1054699495434761,0.0021139872260391712
Model6PhysicalFix_B_soft_gate,1638480,4,1.1134177446365356,0.3438808023929596,0.26788946986198425,False,False,0.12923714518547058,0.001102939248085022
Model6PhysicalFix_B_soft_gate,1639500,1,1.2245826721191406,0.12089557945728302,0.25027450919151306,False,False,0.021379197016358376,0.009524726308882236
Model6PhysicalFix_B_soft_gate,1639500,2,0.8511786460876465,0.2293849140405655,0.17396147549152374,False,False,0.016486650332808495,0.0009184055961668491
Model6PhysicalFix_B_soft_gate,1639500,3,1.4868429899215698,0.3227374255657196,0.30387362837791443,False,False,0.06930413097143173,0.0023097272496670485
Model6PhysicalFix_B_soft_gate,1639500,4,1.3302364349365234,0.3269821107387543,0.2718745172023773,False,False,0.11527536809444427,0.0011679393937811255
Model6PhysicalFix_B_soft_gate,1644000,1,1.1773797273635864,0.15080547332763672,0.26588547229766846,False,False,0.026961207389831543,0.010412906296551228
Model6PhysicalFix_B_soft_gate,1644000,2,0.7626537084579468,0.1822536438703537,0.1722281128168106,False,False,0.02520485408604145,0.0007514050230383873
Model6PhysicalFix_B_soft_gate,1644000,3,1.2982488870620728,0.31483975052833557,0.29318103194236755,False,False,0.06739732623100281,0.002073408104479313
Model6PhysicalFix_B_soft_gate,1644000,4,1.1897484064102173,0.35210105776786804,0.2686854302883148,False,False,0.08695553243160248,0.0010648062452673912
Model6PhysicalFix_B_soft_gate,1658500,1,1.2118679285049438,0.24324911832809448,0.27116358280181885,False,False,0.014241442084312439,0.009782078675925732
Model6PhysicalFix_B_soft_gate,1658500,2,0.604956328868866,0.21822987496852875,0.1353631317615509,False,False,0.026179077103734016,0.0005917099770158529
Model6PhysicalFix_B_soft_gate,1658500,3,1.3918311595916748,0.22853566706180573,0.311431348323822,False,False,0.12484431266784668,0.0023886736016720533
Model6PhysicalFix_B_soft_gate,1658500,4,1.2603617906570435,0.30998530983924866,0.2820219099521637,False,False,0.07072851806879044,0.0010492998408153653
Model6PhysicalFix_B_soft_gate,1664000,1,1.2162466049194336,0.1537977159023285,0.26251664757728577,False,False,0.014083333313465118,0.010945974849164486
Model6PhysicalFix_B_soft_gate,1664000,2,0.9031041264533997,0.15929315984249115,0.19492685794830322,False,False,0.038349445909261703,0.0009692289168015122
Model6PhysicalFix_B_soft_gate,1664000,3,1.2709383964538574,0.27765095233917236,0.27432161569595337,False,False,0.050645966082811356,0.0020471231546252966
Model6PhysicalFix_B_soft_gate,1664000,4,1.2426079511642456,0.4092581272125244,0.26821374893188477,False,False,0.04358186572790146,0.001245342893525958
Model6PhysicalFix_B_soft_gate,1666500,1,1.241952896118164,0.08772550523281097,0.2649790644645691,False,False,0.013586705550551414,0.011466129682958126
Model6PhysicalFix_B_soft_gate,1666500,2,0.8530815243721008,0.20103591680526733,0.1820109486579895,False,False,0.028200970962643623,0.000817973050288856
Model6PhysicalFix_B_soft_gate,1666500,3,1.3184140920639038,0.327637255191803,0.28129270672798157,False,False,0.061016328632831573,0.0021949245128780603
Model6PhysicalFix_B_soft_gate,1666500,4,1.2733888626098633,0.3836013078689575,0.27169448137283325,False,False,0.046849220991134644,0.001195967081002891
Model6PhysicalFix_B_soft_gate,1667500,1,1.1735440492630005,0.14338445663452148,0.25834518671035767,False,False,0.013049481436610222,0.010013562627136707
Model6PhysicalFix_B_soft_gate,1667500,2,0.8193410038948059,0.1926385760307312,0.18037112057209015,False,False,0.02734970487654209,0.000873328244779259
Model6PhysicalFix_B_soft_gate,1667500,3,1.2432161569595337,0.3163304924964905,0.2736838161945343,False,False,0.05867501348257065,0.0019190992461517453
Model6PhysicalFix_B_soft_gate,1667500,4,1.3062983751296997,0.34764647483825684,0.2875789403915405,False,False,0.04311443492770195,0.0011551165953278542
Model6PhysicalFix_B_soft_gate,1669000,1,1.1022664308547974,0.15483945608139038,0.29257696866989136,False,False,0.011142881587147713,0.01161497924476862
Model6PhysicalFix_B_soft_gate,1669000,2,0.424883097410202,0.20099319517612457,0.11278080940246582,False,False,0.014388419687747955,0.000502688460983336
Model6PhysicalFix_B_soft_gate,1669000,3,1.0990238189697266,0.1907268464565277,0.2917155623435974,False,False,0.13785076141357422,0.0016980732325464487
Model6PhysicalFix_B_soft_gate,1669000,4,1.1411751508712769,0.45344051718711853,0.3029120862483978,False,False,0.1467641443014145,0.0011273135896772146
Model6PhysicalFix_B_soft_gate,1669520,1,1.1663694381713867,0.22906845808029175,0.29642438888549805,False,False,0.009807535447180271,0.012491289526224136
Model6PhysicalFix_B_soft_gate,1669520,2,0.4280768930912018,0.20208151638507843,0.10879632085561752,False,False,0.013936223462224007,0.0004887248505838215
Model6PhysicalFix_B_soft_gate,1669520,3,1.157532811164856,0.19412928819656372,0.2941782772541046,False,False,0.1191752552986145,0.0017935684882104397
Model6PhysicalFix_B_soft_gate,1669520,4,1.1827130317687988,0.37472081184387207,0.3005862832069397,False,False,0.14265942573547363,0.001190647017210722
Model6PhysicalFix_B_soft_gate,2011400,1,1.5789164304733276,0.12122825533151627,0.28238949179649353,False,False,0.02032368816435337,0.016356978565454483
Model6PhysicalFix_B_soft_gate,2011400,2,1.1470977067947388,0.06163560599088669,0.20515885949134827,False,False,0.013271172530949116,0.0009383542346768081
Model6PhysicalFix_B_soft_gate,2011400,3,1.3692514896392822,0.389608770608902,0.2448909878730774,False,False,0.013893014751374722,0.001270409906283021
Model6PhysicalFix_B_soft_gate,2011400,4,1.495870590209961,0.4275273382663727,0.2675428092479706,False,False,0.015259670093655586,0.0011655164416879416
Model6PhysicalFix_B_soft_gate,2011460,1,1.5558192729949951,0.19379329681396484,0.2619125545024872,False,False,0.012767292559146881,0.011724976822733879
Model6PhysicalFix_B_soft_gate,2011460,2,1.1972661018371582,0.10490747541189194,0.2015526443719864,False,False,0.017851702868938446,0.0008241189061664045
Model6PhysicalFix_B_soft_gate,2011460,3,1.561447024345398,0.327352374792099,0.2628597021102905,False,False,0.0052570016123354435,0.0014070813776925206
Model6PhysicalFix_B_soft_gate,2011460,4,1.6255500316619873,0.373946875333786,0.27365827560424805,False,False,0.012198513373732567,0.000977465882897377
Model6PhysicalFix_B_soft_gate,2013000,1,1.0847638845443726,0.2174503356218338,0.2564278542995453,False,False,0.010408743284642696,0.007698697037994862
Model6PhysicalFix_B_soft_gate,2013000,2,0.7794323563575745,0.10340918600559235,0.18424996733665466,False,False,0.020660419017076492,0.000609313603490591
Model6PhysicalFix_B_soft_gate,2013000,3,1.1216753721237183,0.32565534114837646,0.2651531398296356,False,False,0.007699687033891678,0.0010351643431931734
Model6PhysicalFix_B_soft_gate,2013000,4,1.244322657585144,0.3534851670265198,0.29415249824523926,False,False,0.01735517755150795,0.0008405995904468
Model6PhysicalFix_B_soft_gate,2014000,1,1.19790518283844,0.17686398327350616,0.2630907893180847,False,False,0.011464214883744717,0.009392401203513145
Model6PhysicalFix_B_soft_gate,2014000,2,0.849146842956543,0.08556715399026871,0.18649540841579437,False,False,0.017732862383127213,0.0006997730815783143
Model6PhysicalFix_B_soft_gate,2014000,3,1.1980870962142944,0.3828982710838318,0.26313111186027527,False,False,0.010546744801104069,0.0011434152256697416
Model6PhysicalFix_B_soft_gate,2014000,4,1.3079490661621094,0.35467058420181274,0.2872660458087921,False,False,0.021144118160009384,0.0009074386907741427
Model6PhysicalFix_B_soft_gate,2015700,1,1.4939850568771362,0.1364155262708664,0.2820087969303131,False,False,0.027963869273662567,0.015998253598809242
Model6PhysicalFix_B_soft_gate,2015700,2,1.115136742591858,0.0733378604054451,0.2104964405298233,False,False,0.012840415351092815,0.0009744485141709447
Model6PhysicalFix_B_soft_gate,2015700,3,1.2654356956481934,0.3725821375846863,0.23886677622795105,False,False,0.016558658331632614,0.001213794224895537
Model6PhysicalFix_B_soft_gate,2015700,4,1.4229590892791748,0.4176645278930664,0.26860854029655457,False,False,0.01622968353331089,0.001148289768025279
Model6PhysicalFix_B_soft_gate,2016000,1,1.2057570219039917,0.21577222645282745,0.2753794491291046,False,False,0.014497030526399612,0.010363741777837276
Model6PhysicalFix_B_soft_gate,2016000,2,0.7704970240592957,0.10331321507692337,0.17597302794456482,False,False,0.016462504863739014,0.0006280316738411784
Model6PhysicalFix_B_soft_gate,2016000,3,1.115424394607544,0.28845158219337463,0.2547491192817688,False,False,0.010394618846476078,0.0010790567612275481
Model6PhysicalFix_B_soft_gate,2016000,4,1.2867354154586792,0.39246299862861633,0.29388123750686646,False,False,0.018673984333872795,0.0009127085213549435
Model6PhysicalFix_B_soft_gate,2017500,1,1.1049489974975586,0.14910198748111725,0.2710227072238922,False,False,0.015379293821752071,0.009992330335080624
Model6PhysicalFix_B_soft_gate,2017500,2,0.7525399923324585,0.08127888292074203,0.18458491563796997,False,False,0.014446004293859005,0.0006490935338661075
Model6PhysicalFix_B_soft_gate,2017500,3,1.049105167388916,0.39748236536979675,0.2573263347148895,False,False,0.0146443797275424,0.0011041085235774517
Model6PhysicalFix_B_soft_gate,2017500,4,1.1702649593353271,0.37213677167892456,0.2870500683784485,False,False,0.022120924666523933,0.0009176895255222917
Model6PhysicalFix_B_soft_gate,2018000,1,1.0431653261184692,0.22996391355991364,0.26733407378196716,False,False,0.014470433816313744,0.008759967982769012
Model6PhysicalFix_B_soft_gate,2018000,2,0.6602250337600708,0.10953600704669952,0.16919749975204468,False,False,0.015209720470011234,0.000565220310818404
Model6PhysicalFix_B_soft_gate,2018000,3,1.0120986700057983,0.2962016761302948,0.25937288999557495,False,False,0.014082048088312149,0.0010354123078286648
Model6PhysicalFix_B_soft_gate,2018000,4,1.1865246295928955,0.36429840326309204,0.3040798604488373,False,False,0.023538190871477127,0.0008618960273452103
Model6PhysicalFix_B_soft_gate,2027000,1,1.6446316242218018,0.042723432183265686,0.24265187978744507,False,False,0.01501786895096302,0.015132354572415352
Model6PhysicalFix_B_soft_gate,2027000,2,1.756185531616211,0.06602082401514053,0.2591110169887543,False,False,0.05052879825234413,0.0019746143370866776
Model6PhysicalFix_B_soft_gate,2027000,3,1.7226994037628174,0.4627231955528259,0.25416991114616394,False,False,0.03140407055616379,0.0023447354324162006
Model6PhysicalFix_B_soft_gate,2027000,4,1.654053807258606,0.42853251099586487,0.2440483421087265,False,False,0.027561934664845467,0.0014279314782470465
Model6PhysicalFix_B_soft_gate,2027500,1,1.8946281671524048,0.05154396593570709,0.23629441857337952,False,False,0.012828398495912552,0.016276365146040916
Model6PhysicalFix_B_soft_gate,2027500,2,2.1248371601104736,0.058536503463983536,0.26500576734542847,False,False,0.0713077113032341,0.002340802224352956
Model6PhysicalFix_B_soft_gate,2027500,3,2.118021011352539,0.4502495229244232,0.264155775308609,False,False,0.014786011539399624,0.0029460436198860407
Model6PhysicalFix_B_soft_gate,2027500,4,1.8804198503494263,0.43966999650001526,0.23452742397785187,False,False,0.026800069957971573,0.0014010998420417309
Model6PhysicalFix_B_soft_gate,2028500,1,1.3862271308898926,0.05905270576477051,0.2541223466396332,False,False,0.012237596325576305,0.013665968552231789
Model6PhysicalFix_B_soft_gate,2028500,2,1.2141942977905273,0.11257952451705933,0.22258448600769043,False,False,0.03343783691525459,0.0012392664793878794
Model6PhysicalFix_B_soft_gate,2028500,3,1.46848464012146,0.4195367991924286,0.26920121908187866,False,False,0.024775533005595207,0.002252233447507024
Model6PhysicalFix_B_soft_gate,2028500,4,1.385907530784607,0.4088309705257416,0.25407058000564575,False,False,0.028385547921061516,0.0012836233945563436
Model6PhysicalFix_B_soft_gate,2038850,1,0.9824320077896118,0.16774716973304749,0.25140103697776794,False,False,0.004164486657828093,0.007767623756080866
Model6PhysicalFix_B_soft_gate,2038850,2,0.4289272427558899,0.2388603687286377,0.10976232588291168,False,False,0.01673114486038685,0.0003975558211095631
Model6PhysicalFix_B_soft_gate,2038850,3,1.3640958070755005,0.08350230008363724,0.34906673431396484,False,False,0.060124948620796204,0.0031412849202752113
Model6PhysicalFix_B_soft_gate,2038850,4,1.1322706937789917,0.5098901391029358,0.28975194692611694,False,False,0.057121675461530685,0.0011072569759562612
Model6PhysicalFix_B_soft_gate,2046000,1,1.1918280124664307,0.4312118887901306,0.27605146169662476,False,False,0.01786811649799347,0.011194356717169285
Model6PhysicalFix_B_soft_gate,2046000,2,0.4377584755420685,0.21493922173976898,0.10139472037553787,False,False,0.014183652587234974,0.00038695786497555673
Model6PhysicalFix_B_soft_gate,2046000,3,1.414250135421753,0.08083541691303253,0.3275693953037262,False,False,0.11895285546779633,0.002880299696698785
Model6PhysicalFix_B_soft_gate,2046000,4,1.2734578847885132,0.27301353216171265,0.29496708512306213,False,False,0.07176631689071655,0.001237202319316566
Model6PhysicalFix_B_soft_gate,2051000,1,1.0827370882034302,0.1939968764781952,0.26150062680244446,False,False,0.006690116133540869,0.010161278769373894
Model6PhysicalFix_B_soft_gate,2051000,2,0.5033310651779175,0.19130153954029083,0.12156470865011215,False,False,0.021157419309020042,0.00046207287232391536
Model6PhysicalFix_B_soft_gate,2051000,3,1.4150242805480957,0.12221705168485641,0.3417545258998871,False,False,0.06563811749219894,0.0032510319724678993
Model6PhysicalFix_B_soft_gate,2051000,4,1.1392669677734375,0.49248456954956055,0.27516117691993713,False,False,0.08216263353824615,0.001382510643452406
Model6PhysicalFix_B_soft_gate,2051500,1,1.089290976524353,0.41960209608078003,0.28315702080726624,False,False,0.017693445086479187,0.01122182048857212
Model6PhysicalFix_B_soft_gate,2051500,2,0.33434876799583435,0.21937339007854462,0.08691364526748657,False,False,0.010531377978622913,0.00031848318758420646
Model6PhysicalFix_B_soft_gate,2051500,3,1.2601888179779053,0.07509168982505798,0.3275819420814514,False,False,0.1601228564977646,0.0029068957082927227
Model6PhysicalFix_B_soft_gate,2051500,4,1.1630092859268188,0.2859327495098114,0.30232879519462585,False,False,0.06556209176778793,0.0014169353526085615
Model6PhysicalFix_B_soft_gate,2053200,1,0.9050941467285156,0.16449879109859467,0.23286959528923035,False,False,0.007260187063366175,0.009110289625823498
Model6PhysicalFix_B_soft_gate,2053200,2,0.7573661804199219,0.21559368073940277,0.1948617547750473,False,False,0.02305671200156212,0.0011690236860886216
Model6PhysicalFix_B_soft_gate,2053200,3,1.0301390886306763,0.19620242714881897,0.26504185795783997,False,False,0.16330525279045105,0.001622499548830092
Model6PhysicalFix_B_soft_gate,2053200,4,1.1939914226531982,0.4237050712108612,0.3072083592414856,False,False,0.18023143708705902,0.001105956849642098
Model6PhysicalFix_B_soft_gate,2053800,1,1.1662143468856812,0.11359822750091553,0.26218491792678833,False,False,0.013534356839954853,0.011605175212025642
Model6PhysicalFix_B_soft_gate,2053800,2,0.580624520778656,0.1424858123064041,0.13053451478481293,False,False,0.013399547897279263,0.0004578376829158515
Model6PhysicalFix_B_soft_gate,2053800,3,1.4363658428192139,0.27106186747550964,0.3229193687438965,False,False,0.053972311317920685,0.002783639822155237
Model6PhysicalFix_B_soft_gate,2053800,4,1.2647491693496704,0.47285401821136475,0.2843439280986786,False,False,0.03692825138568878,0.0012707326095551252
Model6PhysicalFix_B_soft_gate,2055100,1,0.7195102572441101,0.11819469928741455,0.21188443899154663,False,False,0.010220872238278389,0.006016874220222235
Model6PhysicalFix_B_soft_gate,2055100,2,0.3638891577720642,0.17924128472805023,0.1071615144610405,False,False,0.014090543612837791,0.0003090389654971659
Model6PhysicalFix_B_soft_gate,2055100,3,1.2613153457641602,0.21323567628860474,0.37143608927726746,False,False,0.0349758118391037,0.002723620506003499
Model6PhysicalFix_B_soft_gate,2055100,4,1.0509824752807617,0.4893283545970917,0.30950435996055603,False,False,0.0527205653488636,0.0010793674737215042
Model6PhysicalFix_B_soft_gate,2056900,1,1.1899091005325317,0.08172767609357834,0.28215304017066956,False,False,0.01677446998655796,0.013630300760269165
Model6PhysicalFix_B_soft_gate,2056900,2,0.5316471457481384,0.20183661580085754,0.1260649561882019,False,False,0.01814233884215355,0.0004670531488955021
Model6PhysicalFix_B_soft_gate,2056900,3,1.3554027080535889,0.17774394154548645,0.32139474153518677,False,False,0.06299003958702087,0.0030701810028403997
Model6PhysicalFix_B_soft_gate,2056900,4,1.140184760093689,0.5386917591094971,0.27036869525909424,False,False,0.05657242238521576,0.0013558000791817904
Model6PhysicalFix_B_soft_gate,2059500,1,1.0095561742782593,0.14298586547374725,0.2791323959827423,False,False,0.02776504121720791,0.010624333284795284
Model6PhysicalFix_B_soft_gate,2059500,2,0.37743160128593445,0.30827584862709045,0.10435795038938522,False,False,0.013078564777970314,0.0003701959503814578
Model6PhysicalFix_B_soft_gate,2059500,3,1.1886060237884521,0.12863706052303314,0.32863757014274597,False,False,0.13618287444114685,0.0027714772149920464
Model6PhysicalFix_B_soft_gate,2059500,4,1.041077971458435,0.4201013147830963,0.2878558337688446,False,False,0.07155612856149673,0.001220113248564303
Model6PhysicalFix_B_soft_gate,2064000,1,1.0066384077072144,0.23613233864307404,0.2675001621246338,False,False,0.013507470488548279,0.009128732606768608
Model6PhysicalFix_B_soft_gate,2064000,2,0.36794885993003845,0.37543678283691406,0.0977792888879776,False,False,0.010464970953762531,0.0003364528820384294
Model6PhysicalFix_B_soft_gate,2064000,3,1.2733197212219238,0.084471695125103,0.33836668729782104,False,False,0.1044497862458229,0.002951303729787469
Model6PhysicalFix_B_soft_gate,2064000,4,1.115126371383667,0.3039591312408447,0.2963371276855469,False,False,0.067534901201725,0.0011351690627634525
Model6PhysicalFix_B_soft_gate,2065500,1,0.9645810127258301,0.30780407786369324,0.26532691717147827,False,False,0.036807283759117126,0.008346405811607838
Model6PhysicalFix_B_soft_gate,2065500,2,0.2912858724594116,0.31931692361831665,0.0801251083612442,False,False,0.009815195575356483,0.00029150620684958994
Model6PhysicalFix_B_soft_gate,2065500,3,1.2363660335540771,0.06902378052473068,0.34008532762527466,False,False,0.20044606924057007,0.002989242086187005
Model6PhysicalFix_B_soft_gate,2065500,4,1.1431251764297485,0.3038552403450012,0.31444624066352844,False,False,0.07849573343992233,0.0013653382193297148
Model6PhysicalFix_B_soft_gate,2069700,1,1.4473894834518433,0.06450042873620987,0.26826947927474976,False,False,0.006686776410788298,0.015951411798596382
Model6PhysicalFix_B_soft_gate,2069700,2,0.9589201807975769,0.08598170429468155,0.17773255705833435,False,False,0.03653436899185181,0.0008299305918626487
Model6PhysicalFix_B_soft_gate,2069700,3,1.6285700798034668,0.257537841796875,0.30185016989707947,False,False,0.04115220159292221,0.003550949040800333
Model6PhysicalFix_B_soft_gate,2069700,4,1.3602737188339233,0.5919800400733948,0.25212937593460083,False,False,0.03684364631772041,0.0015542820328846574
Model6PhysicalFix_B_soft_gate,2070000,1,1.038928508758545,0.2894802391529083,0.269684761762619,False,False,0.027056705206632614,0.010229121893644333
Model6PhysicalFix_B_soft_gate,2070000,2,0.3852599263191223,0.21708627045154572,0.10000675171613693,False,False,0.013749645091593266,0.0002820599765982479
Model6PhysicalFix_B_soft_gate,2070000,3,1.3256779909133911,0.06934494525194168,0.3441184461116791,False,False,0.175479456782341,0.0035057382192462683
Model6PhysicalFix_B_soft_gate,2070000,4,1.102416753768921,0.42408859729766846,0.28617194294929504,False,False,0.08459795266389847,0.0012958318693563342
Model6PhysicalFix_B_soft_gate,2074500,1,1.1109777688980103,0.22730723023414612,0.28553032875061035,False,False,0.023903239518404007,0.011437459848821163
Model6PhysicalFix_B_soft_gate,2074500,2,0.35189831256866455,0.29491037130355835,0.09044172614812851,False,False,0.013348580338060856,0.00031667700386606157
Model6PhysicalFix_B_soft_gate,2074500,3,1.3060286045074463,0.07882487028837204,0.3356601893901825,False,False,0.16644373536109924,0.003281467128545046
Model6PhysicalFix_B_soft_gate,2074500,4,1.1219136714935303,0.3989574909210205,0.2883491814136505,False,False,0.07908369600772858,0.0012895971303805709
Model6PhysicalFix_B_soft_gate,2077200,1,1.1398441791534424,0.32906031608581543,0.24700161814689636,False,False,0.024455446749925613,0.010181313380599022
Model6PhysicalFix_B_soft_gate,2077200,2,0.7196208834648132,0.21018311381340027,0.15593977272510529,False,False,0.036188360303640366,0.0006857956759631634
Model6PhysicalFix_B_soft_gate,2077200,3,1.4733816385269165,0.13535477221012115,0.3192790448665619,False,False,0.09104698896408081,0.002805369906127453
Model6PhysicalFix_B_soft_gate,2077200,4,1.281746506690979,0.32540181279182434,0.2777593433856964,False,False,0.0683593675494194,0.0009754046332091093
Model6PhysicalFix_B_soft_gate,2081500,1,1.0959233045578003,0.30353257060050964,0.2585466206073761,False,False,0.012896277941763401,0.009807047434151173
Model6PhysicalFix_B_soft_gate,2081500,2,0.5572121143341064,0.29268571734428406,0.13145561516284943,False,False,0.02273637056350708,0.00041940330993384123
Model6PhysicalFix_B_soft_gate,2081500,3,1.3888157606124878,0.10087183862924576,0.32764607667922974,False,False,0.09130876511335373,0.0026805743109434843
Model6PhysicalFix_B_soft_gate,2081500,4,1.1967029571533203,0.3029099106788635,0.2823309898376465,False,False,0.08452628552913666,0.0009744715061970055
Model6PhysicalFix_B_soft_gate,2082950,1,1.1126652956008911,0.4723527431488037,0.29290276765823364,False,False,0.02718978002667427,0.012022173963487148
Model6PhysicalFix_B_soft_gate,2082950,2,0.3369521200656891,0.22231607139110565,0.0887012705206871,False,False,0.012214469723403454,0.00031444086926057935
Model6PhysicalFix_B_soft_gate,2082950,3,1.2520402669906616,0.058792270720005035,0.3295922577381134,False,False,0.1854400932788849,0.0030560982413589954
Model6PhysicalFix_B_soft_gate,2082950,4,1.09698486328125,0.2465388923883438,0.28878286480903625,False,False,0.10781629383563995,0.0012453329982236028
Model6PhysicalFix_B_soft_gate,2092500,1,1.1780914068222046,0.27607718110084534,0.255737841129303,False,False,0.02390221506357193,0.013050074689090252
Model6PhysicalFix_B_soft_gate,2092500,2,0.6150985360145569,0.291802316904068,0.13352641463279724,False,False,0.02608409896492958,0.0007567066350020468
Model6PhysicalFix_B_soft_gate,2092500,3,1.3157449960708618,0.08893352746963501,0.2856192886829376,False,False,0.3072410225868225,0.002581410575658083
Model6PhysicalFix_B_soft_gate,2092500,4,1.4975847005844116,0.3431869447231293,0.32510143518447876,False,False,0.1472204476594925,0.001475128228776157
Model6PhysicalFix_B_soft_gate,2096846,1,1.1493089199066162,0.14299406111240387,0.26790666580200195,False,False,0.012135088443756104,0.010328448377549648
Model6PhysicalFix_B_soft_gate,2096846,2,0.47882112860679626,0.2743496298789978,0.11161421984434128,False,False,0.019473686814308167,0.00038542496622540057
Model6PhysicalFix_B_soft_gate,2096846,3,1.4622197151184082,0.09700564295053482,0.3408474624156952,False,False,0.10161890089511871,0.0033157565630972385
Model6PhysicalFix_B_soft_gate,2096846,4,1.1994872093200684,0.4856506586074829,0.2796112596988678,False,False,0.08320663869380951,0.0012465723557397723
Model6PhysicalFix_B_soft_gate,2102908,1,1.1912645101547241,0.2419561743736267,0.31194621324539185,False,False,0.10565001517534256,0.017927005887031555
Model6PhysicalFix_B_soft_gate,2102908,2,0.23070727288722992,0.16771528124809265,0.06041541323065758,False,False,0.010914851911365986,0.0002989463973790407
Model6PhysicalFix_B_soft_gate,2102908,3,1.1864852905273438,0.1258591115474701,0.3106955587863922,False,False,0.24193355441093445,0.0027881935238838196
Model6PhysicalFix_B_soft_gate,2102908,4,1.210241436958313,0.46446943283081055,0.3169254660606384,False,False,0.23688524961471558,0.0015088979853317142
Model6PhysicalFix_B_soft_gate,2108000,1,1.3104299306869507,0.17273765802383423,0.2690235674381256,False,False,0.038076288998126984,0.016806721687316895
Model6PhysicalFix_B_soft_gate,2108000,2,0.8273241519927979,0.24253207445144653,0.1698436588048935,False,False,0.052218884229660034,0.001283950754441321
Model6PhysicalFix_B_soft_gate,2108000,3,1.305179238319397,0.06542416661977768,0.2679455876350403,False,False,0.2913127541542053,0.0025589142460376024
Model6PhysicalFix_B_soft_gate,2108000,4,1.4280049800872803,0.5193061232566833,0.2931686341762543,False,False,0.2577210068702698,0.0013978914357721806
Model6PhysicalFix_B_soft_gate,2111180,1,1.6669301986694336,0.04568725824356079,0.2766967713832855,False,False,0.013488415628671646,0.018905680626630783
Model6PhysicalFix_B_soft_gate,2111180,2,1.0263903141021729,0.11750870198011398,0.17037159204483032,False,False,0.040493834763765335,0.0008739653858356178
Model6PhysicalFix_B_soft_gate,2111180,3,1.8378788232803345,0.3475921154022217,0.30507293343544006,False,False,0.010308416560292244,0.0038004510570317507
Model6PhysicalFix_B_soft_gate,2111180,4,1.4930522441864014,0.48921188712120056,0.2478405088186264,False,False,0.017723478376865387,0.00148750317748636
