basin_id,aridity_index,mean_realized_arz_mm,max_realized_arz_mm,theta_cap_mean
4057510,0.8640309572219849,58.71628302926455,104.12126648426056,118.48069763183594
4057800,0.8231841325759888,58.02961870979536,112.36061477661131,135.1250457763672
4059500,1.0695888996124268,57.58318399503993,122.99387168884276,143.05421447753906
4063700,0.8882045745849609,47.44221952636435,92.2260446548462,107.30314636230467
4074950,0.9756526947021484,58.229848302265744,115.91866302490234,159.504150390625
4105700,0.8303616642951965,97.1628417899126,185.51968383789065,243.7885589599609
4115265,0.9057934284210204,119.20244619206238,241.12103080749512,388.9573059082031
4122200,0.844161868095398,84.015737875336,163.46573686599731,197.43521118164065
4122500,0.8461113572120667,69.19783721959685,129.87961864471436,153.6556396484375
4124000,1.0526427030563354,81.61356920411843,156.21621131896973,202.22853088378903
4127918,0.773171067237854,43.459926956564566,73.83784461021423,81.41770935058594
4127997,1.1421146392822266,122.03039616367028,248.472412109375,527.17724609375
4161580,0.9208685159683228,93.00308153998743,179.28618812561035,252.9545135498047
4185000,0.918175995349884,53.07910728093415,105.95738458633424,116.95618438720705
4196800,0.9175497889518738,56.41458595928256,109.70627784729004,124.39903259277344
4197100,0.8863880038261414,49.503080211910245,94.37162899971008,105.45655059814452
4197170,0.889244794845581,44.14346356934973,82.02293419837952,90.56967163085938
4213000,0.7085900902748108,44.92447656222255,75.31336903572083,80.7021255493164
4213075,0.7085540890693665,60.18066305517171,92.59181261062622,101.2421646118164
4216418,0.7076854109764099,58.13290884129691,93.2702329158783,102.66416931152344
4221000,0.7150161266326904,59.88840562423926,102.83127450942992,120.93294525146484
4224775,0.7702146172523499,55.76449390786215,93.16694402694702,102.3736572265625
4233000,0.7820449471473694,78.46642001377099,141.47807693481445,171.83106994628906
4256000,0.6023457646369934,45.33805253919535,70.73525667190552,86.20942687988281
4296000,0.6059733033180237,75.70322442581279,115.25775527954102,141.44931030273438
5056000,1.5684493780136108,83.73252799863862,231.5739517211914,1195.3563232421875
5057000,1.4968341588974,83.8689464340029,230.73943328857425,1101.761474609375
