P,PET,LAI,slope,sand,basin_id
14.094373312020151,69.41120832139148,4.869835123691439,26.607016164471446,1.985961779644518,2177000
11.68578273424498,62.957719523503684,-0.6458417268099154,31.55592805089715,8.774101793801236,2178400
-11.751521271568555,56.29574873168388,3.2970040493363273,0.21862638575337331,1.3666217278959973,2193340
-8.863327963436326,56.155126981502775,7.978345019385197,-16.21276509541364,-15.153159337513548,2196000
-4.9883789834733125,60.9323125947124,13.502990306829956,-14.66821094273201,13.144841330833014,2198100
-0.7024510615620959,34.170532549950345,2.5774798837537007,-22.361792449063884,9.642658420697586,2202600
6.797805838269882,72.35042080717835,5.914277489103981,-6.636083254301393,6.675857664151375,2212600
2.336270140438865,39.58780734265776,5.621821668120954,-17.328951120337198,9.969658106524648,2215100
7.004936325096829,44.74780412296963,4.059750515912315,-17.013894791343514,9.133062524035884,2216180
13.372020850115069,77.39420342841028,9.525843342284375,10.888951762073711,13.601581492924055,2221525
5.192417910073566,56.69680384468191,0.8316475156301945,-13.372386571252589,9.688896395215265,2231000
1.285978883734701,44.98254939399694,2.5839818327412463,-26.974419785506672,2.9788511808042824,2231342
9.617710762785315,74.0538494874254,11.971382949657604,-7.433421646381984,14.433918501348021,2235200
6.736745508695652,62.516172608831226,10.734311345301037,-11.154522591452324,9.314566393324034,2245500
5.366671643589578,40.85377682330206,8.343082412515066,-16.153204451289895,8.04819428131329,2246000
6.121771950453753,50.261601729891126,4.734610976846764,-18.882167630177094,6.603459938372355,2296500
5.000331443354051,53.73368079713925,3.859146484022037,-21.206883325484835,5.119231812573083,2297155
3.7972097373778477,53.1612875388906,3.28924483790192,-21.056984401934464,5.084501698758857,2297310
4.129383834333683,47.46157616577718,3.2853551060156447,-25.99987153873342,5.324366512487742,2298123
3.0215294863016293,53.62086048925944,3.0805070132345853,-22.53394132066057,4.118990046008075,2298608
2.155391057072851,45.003704786177494,1.9216088650014471,-25.298897364667344,3.550642546211289,2299950
8.34412401295659,55.72576067897913,1.690140949717632,-8.719971511510401,8.45344253526655,2300700
7.0803957642845035,61.55873979323895,10.705732391286347,-11.907034937292618,12.143812586981662,2310947
10.980367198650333,67.21699465276546,14.458596961623295,-12.433195947573314,11.288255425768611,2312200
14.18495307951573,46.97314342212628,-4.441064187803683,-7.614725220911964,11.829074900169577,2314500
10.700983803292246,78.20185080344615,12.296780598016241,-8.0312283137871,13.776985126861728,2315500
10.907381416664867,83.96993882898525,14.200466660757971,-10.03421954544048,12.24558012984155,2324400
0.5944707147770812,42.49897932209543,-2.1288796346875576,-24.21334655446317,6.398714680931284,2327100
9.825861355829135,55.703719731045766,13.142838149012725,11.335507350698517,14.742099097870069,2342933
11.390311519967502,42.46762308719432,-4.05467391961195,-7.851592142396381,12.603609057323636,2349900
13.086756664909144,52.25913952348974,10.487101231913218,1.5586224007235692,12.846476682810163,2350900
