model,basin_id,lat,lon,NSE,KGE,R2,FLV,FHV,low_flow_NSE,high_flow_NSE,ET_over_P,INT_over_P,Q_over_P,SRUN_over_P,IFLOW_over_P,BAS_over_P,REC_over_P,external_loss_over_P,mean_abs_daily_wb_residual_mm_day,cumulative_relative_wb_error,SNOWPACK_drift_mm,MELTWATER_drift_mm,Sa_drift_mm,GW_drift_mm,alpha_mean,theta_cap_mean,aSrz_capacity_mm,mean_aSrz_mm,aridity_index,theta_wetpoint_weighted_ep60,theta_wetpoint_mean_ep60,component_weight_sum,theta_wetpoint_comp_1,theta_wetpoint_comp_2,theta_wetpoint_comp_3,theta_wetpoint_comp_4,theta_cap_comp_1,theta_cap_comp_2,theta_cap_comp_3,theta_cap_comp_4,K_weighted,K_mean,theta_ab_weighted,theta_ak_weighted,theta_efmax_weighted,theta_cap_weighted,theta_wetpoint_weighted,component_weight_1,component_weight_2,component_weight_3,component_weight_4,p_mean,pet_mean,p_seasonality,frac_snow,aridity,high_prec_freq,high_prec_dur,high_prec_timing,low_prec_freq,low_prec_dur,low_prec_timing,geol_1st_class,glim_1st_class_frac,geol_2nd_class,glim_2nd_class_frac,carbonate_rocks_frac,geol_porostiy,geol_permeability,q_mean,runoff_ratio,slope_fdc,baseflow_index,stream_elas,q5,q95,high_q_freq,high_q_dur,low_q_freq,low_q_dur,zero_q_freq,hfd_mean,huc_02,gauge_name,soil_depth_pelletier,soil_depth_statsgo,soil_porosity,soil_conductivity,max_water_content,sand_frac,silt_frac,clay_frac,water_frac,organic_frac,other_frac,gauge_lat,gauge_lon,elev_mean,slope_mean,area_gages2,area_geospa_fabric,frac_forest,lai_max,lai_diff,gvf_max,gvf_diff,dom_land_cover_frac,dom_land_cover,root_depth_50,root_depth_99,component_entropy_ep60,parameter_source_note
Model6Closed_Snow_aSrz_SIMHYD_Simple,6921070,37.68265,-93.37033,0.6071003973484039,0.4071015649651224,0.7539377533480154,-2.381719311239037,12.011063785150569,-544.3947143554688,0.5842679142951965,0.5827051707850218,0.1710110076613903,0.4086166535136725,0.1742345803016102,0.0053747840422405,0.2290073106193973,0.2339487162816789,0.0,0.0001908731501316,5.880371667847892e-05,7.221315172500908e-05,7.732147059869021e-05,85.33653259277344,94.95509338378906,0.5379856824874878,137.46046447753906,117.6079330444336,56.333763122558594,0.8490154147148132,0.31990105,0.38070172,0.9999999,0.41846198,0.34953532,0.4502857,0.30452392,384.6939,41.16155,525.66156,185.18024,0.11351059,0.061134342,0.99595654,1.0400162,0.6911526,162.5111,0.31990105,0.017035501,0.23058784,0.02097329,0.7314033,3.24154140999316,2.75211871321013,0.242140554454108,0.0601238372834516,0.849015442075115,23.9,1.30601092896175,mam,266.85,5.23235294117647,djf,Carbonate sedimentary rocks,0.991134087970009,Siliciclastic sedimentary rocks,0.0088659120299907,0.991134087970009,0.0619,-11.8062,0.961355438652302,0.296573548524969,1.34196955975345,0.353497285190998,2.40841465198027,0.0240334958655631,3.42923652436063,27.5,2.7363184079602,160.75,24.1729323308271,0.0,185.3,10,"Pomme de Terre River near Polk, MO",3.83503243744208,1.45468298857776,0.470005885483192,0.60641133272698,0.669241241148146,15.0640905718456,49.698809336755,31.7924981558005,0.0,0.0,3.35941177630529,37.68265,-93.37033,374.14,9.47519,712.59,716.88,0.2784,3.04052340776778,2.53423667672849,0.74548283959812,0.402675699659684,0.999999999999936,    cropland/natural vegetation mosaic,0.179999999999988,1.4999999999999,0.7175043671374804,Ep100 benchmark metrics merged with Ep60 auxiliary parameter diagnostics
Model6Closed_Snow_aSrz_SIMHYD_Simple,6921200,37.75047,-93.26618,0.5601807236671448,0.2236741037632752,0.6782016256823635,71.26808304831344,-24.704233009017404,-1508.277587890625,0.5392780005931854,0.5891370355965054,0.159502724239027,0.4017769109166756,0.1525986222464812,0.0066111754810861,0.242567119998344,0.2472989668482826,0.0,0.0001915090397233,5.8530049067863295e-05,7.228727918118238e-05,7.731283403700218e-05,102.22808074951172,91.2562484741211,0.5419260859489441,173.4163818359375,142.93060302734375,68.37301635742188,0.8470278978347778,0.3147625,0.37245548,0.9999999,0.4053924,0.34288147,0.43825075,0.30329722,353.2341,51.95549,570.99677,232.62012,0.09871478,0.050996974,0.9973569,1.0313313,0.66756105,206.32236,0.3147625,0.016038718,0.18889248,0.017418353,0.77765036,3.23265297741273,2.73814720054757,0.270337363924671,0.0572554270612204,0.847027880715814,24.45,1.24111675126904,mam,272.05,5.32908912830558,djf,Carbonate sedimentary rocks,1.0,,0.0,1.0,0.06,-11.8,0.834180665773062,0.258048318703452,1.30449622576492,0.292007438774777,2.94907114983298,0.0007560025788111,2.59157684016478,36.7,2.98373983739837,183.95,19.9945652173913,0.026694045174538,180.5,10,"Lindley Creek near Polk, MO",3.4,1.48342954577895,0.471522338594852,0.593572333767857,0.685979843188887,14.3655030211728,50.9950184640471,32.1984416001156,0.0,0.0,2.21917654957564,37.75047,-93.26618,338.33,8.87458,323.62,328.76,0.2526,3.24917820726933,2.75624567030735,0.771078998968568,0.430793570447503,0.999999999999987,    cropland/natural vegetation mosaic,0.179999999999998,1.49999999999998,0.6471984413529228,Ep100 benchmark metrics merged with Ep60 auxiliary parameter diagnostics
Model6Closed_Snow_aSrz_SIMHYD_Simple,6934000,38.38881,-91.81989,0.6599589884281158,0.5596516116851198,0.7443357686584186,-536.1349041426115,-24.48281993860627,-96.19827270507812,0.6424617171287537,0.618598401326107,0.2044578558410023,0.3732085283654122,0.1544140500464875,0.0032920697314576,0.2155024157521446,0.2208811520420953,0.0,0.0001904699456645,5.939506926084343e-05,7.249083137139678e-05,7.734386599622667e-05,76.9181900024414,101.5005340576172,0.5685015320777893,193.0731201171875,147.83319091796875,68.86491394042969,0.829831600189209,0.3085329,0.35465395,0.99999994,0.39044136,0.33253118,0.3933984,0.30224493,899.98883,41.784977,143.14755,393.34412,0.06453026,0.072272636,0.99751997,1.0175531,0.8236444,341.23422,0.3085329,0.0052826474,0.14456652,0.015837997,0.8343128,3.25600136892539,2.70193284052019,0.163030341568213,0.0645908844574479,0.829831604589262,22.3,1.23204419889503,mam,255.3,4.72777777777778,djf,Carbonate sedimentary rocks,0.926072991120847,Siliciclastic sedimentary rocks,0.0609473099989462,0.926072991120847,0.0736,-11.9044,0.931778388090906,0.286172603299128,1.46042761057284,0.521236763507703,2.86471883230928,0.154818450352941,3.04900581001012,13.3,3.64383561643836,50.45,14.8382352941176,0.0,181.4,10,"Gasconade River near Rich Fountain, MO",2.3933997712792,1.40849167098405,0.471115026971508,0.605671663546949,0.66718386307057,15.4996864229302,49.9330553712776,32.0957251565734,0.0,0.0,0.0,38.38881,-91.81989,334.86,11.8533,8264.9,8267.52,0.5897,3.92357858384305,3.3984629455614,0.801395107840249,0.451681524287681,0.677428072279345,    cropland/natural vegetation mosaic,0.183018202244873,1.65980369934359,0.5240796495955007,Ep100 benchmark metrics merged with Ep60 auxiliary parameter diagnostics
Model6Closed_Snow_aSrz_SIMHYD_Simple,7014500,38.15853,-91.10846,0.6493407785892487,0.43162874441659,0.7618799883748324,-221.74407164186363,-17.92707830073005,-59.30113983154297,0.648608922958374,0.6084279843709746,0.1763933848551381,0.3815383098438361,0.1033129419558473,0.0120735038525998,0.2661518331365881,0.2736917447742575,0.0,0.0001887125981738,5.815957625161429e-05,7.218860264401883e-05,7.733043457847089e-05,89.48870849609375,143.88868713378906,0.56622713804245,245.78353881835932,175.72940063476562,82.94927215576172,0.8440671563148499,0.32880193,0.38638723,1.0,0.42821455,0.3629756,0.44582492,0.3085339,550.28046,56.36987,452.15424,301.43387,0.061334316,0.063866496,0.9902252,1.0644022,0.78165644,248.5697,0.32880193,0.024700342,0.2559321,0.024608318,0.69475925,3.28426420260096,2.77213960301164,0.144399588283757,0.0661153614501773,0.844067173650723,21.4,1.23342939481268,mam,255.5,4.75348837209302,djf,Carbonate sedimentary rocks,0.532724007641709,Siliciclastic sedimentary rocks,0.446994683529878,0.532724007641709,0.1551,-12.2049,0.857725843758407,0.261162254571095,1.25513022701655,0.533759472356095,2.81855007077138,0.164144192108072,2.41635520010254,9.1,2.24691358024691,23.85,9.35294117647059,0.0,184.0,7,"Meramec River near Sullivan, MO",2.85988483685221,1.49769077894865,0.469679977887787,0.644851087602795,0.713846903151025,17.0095032573294,52.7101794236961,30.1798040183909,0.0,0.0,0.0,38.15853,-91.10846,330.14,11.88533,3845.5,3851.18,0.7777,4.61665236608421,4.10139325201242,0.846841320085243,0.493124473398287,0.667520813589652,    Deciduous Broadleaf Forest,0.186675208135875,1.83376040679464,0.7843997520279713,Ep100 benchmark metrics merged with Ep60 auxiliary parameter diagnostics
Model6Closed_Snow_aSrz_SIMHYD_Simple,7056000,35.98318,-92.74755,0.7968812882900238,0.6545450246527317,0.8083570391141806,-8.642934205375044,-29.8801695208334,-455.06256103515625,0.7956580072641373,0.5430998391180716,0.1359159020627247,0.4500980023024419,0.1503130132928292,0.0071680427898564,0.2926169524916628,0.2982040169905445,0.0,0.0001931053702719,5.436071460984865e-05,7.224087312351912e-05,7.733781239949167e-05,85.39737701416016,126.45222473144533,0.5193285942077637,214.88601684570312,178.1640625,89.36997985839844,0.7753399610519409,0.3376557,0.40125397,1.0,0.44566894,0.37778145,0.4675982,0.31396732,495.5893,64.187904,628.1336,278.29895,0.12278876,0.08345953,0.9872422,1.0801637,0.7648188,237.32805,0.3376557,0.032183893,0.25667062,0.019986227,0.69115925,3.61737166324435,2.8046928678987,-0.0185708965172326,0.0527457057547994,0.775339978580808,23.75,1.25,mam,269.7,5.27272727272727,son,Siliciclastic sedimentary rocks,0.656472311374056,Carbonate sedimentary rocks,0.282174134804815,0.282174134804815,0.158,-14.0789,1.281213199717,0.354183456661431,1.67091318577075,0.404146770985306,2.23343476967104,0.0318718666372159,4.5075925672634,24.0,3.38028169014085,152.8,32.8602150537634,0.0,167.8,11,"Buffalo River near St. Joe, AR",1.04896,1.42419347779462,0.450885808055358,0.892696033185368,0.510563755463764,22.49397243878,31.1953098928753,24.2386510638721,0.0,0.0,22.072013636922,35.98318,-92.74755,459.08,41.947,2149.36,2147.73,0.8844,4.9581085853862,4.39844207916247,0.8709850141129,0.491920606681592,0.895609066252598,    Deciduous Broadleaf Forest,0.188956090662512,1.94780453312618,0.7931595834335761,Ep100 benchmark metrics merged with Ep60 auxiliary parameter diagnostics
Model6Closed_Snow_aSrz_SIMHYD_Simple,7057500,36.62303,-92.24813,0.7942595481872559,0.8448303770845134,0.8395068621724998,-246.18523831492584,-6.532247934971799,-19.69344520568848,0.7799279987812042,0.622681376646941,0.1753745675320022,0.3706507572069037,0.0848629450911003,0.0027517845431607,0.2830360345745855,0.2861970196594389,0.0,0.0001947064592968,6.11913665861819e-05,7.273708615684882e-05,7.728210039203987e-05,105.41542053222656,64.07875061035156,0.573859453201294,283.7186889648437,234.169174194336,108.44629669189452,0.8504294753074646,0.31823435,0.37852246,1.0,0.41440785,0.35199568,0.44164807,0.30603814,470.56842,70.066345,916.5501,332.11487,0.068386756,0.04697945,0.99525917,1.0448723,0.71501076,303.0122,0.31823435,0.022151485,0.16166914,0.017445112,0.7987343,3.26127173169062,2.77348156057495,0.0252425344420412,0.0564394367095807,0.850429460883099,25.55,1.2775,mam,273.8,5.42178217821782,djf,Carbonate sedimentary rocks,0.998044239181792,Siliciclastic sedimentary rocks,0.0019557608182084,0.998044239181792,0.0604,-11.8017,1.25811720103166,0.385775030276138,1.18549195984699,0.699977298700166,1.79648821015169,0.466993492119529,3.13792749381035,2.55,1.5,0.0,0.0,0.0,182.85,11,"North Fork River near Tecumseh, MO",2.4036312849162,1.37681043745094,0.466882661143019,0.671972225420409,0.647374669327386,18.8464372470434,46.1120895023811,30.6902647734603,0.0,0.0,0.0,36.62303,-92.24813,324.68,11.24276,1456.44,1456.46,0.584,4.09228094379476,3.51462364469783,0.808381133293666,0.432314136422029,0.472710975480794,    cropland/natural vegetation mosaic,0.17881836794751,1.71754078156178,0.6291149624554117,Ep100 benchmark metrics merged with Ep60 auxiliary parameter diagnostics
Model6Closed_Snow_aSrz_SIMHYD_Simple,7060710,35.99535,-92.21265,0.5733989775180817,0.140196239237599,0.6041910917963466,10.19542257463383,-47.35285617919633,-565.64794921875,0.571173220872879,0.6048372023349312,0.1209783202218957,0.3843229086129581,0.0742860508156796,0.0135510844721277,0.2964857642647286,0.306535777794959,0.0,0.0001929979043779,5.232400866146155e-05,7.227525929920375e-05,7.731020014034584e-05,83.89942932128906,228.83526611328125,0.5872673392295837,309.08868408203125,244.66221618652344,110.29718017578124,0.8244354128837585,0.318348,0.37386918,1.0,0.41018158,0.34987983,0.42854688,0.30686837,499.47076,104.53009,1087.7133,524.3249,0.11199403,0.06287843,0.99506235,1.0321357,0.74383634,444.20273,0.318348,0.01565851,0.20259494,0.009434549,0.77231205,3.69650376454483,3.047528678987,-0.0358890727289953,0.0509984831292569,0.824435432263722,24.05,1.2025,mam,271.3,5.20230105465005,jja,Carbonate sedimentary rocks,0.857283608566464,Mixed sedimentary rocks,0.137040424154909,0.857283608566464,0.0892,-11.9212,0.767293025046024,0.207572634554182,0.959603005268778,0.326313184645016,2.05819877946609,0.0440295539090966,2.54392978141447,29.0,3.24022346368715,154.5,14.5070422535211,0.0,172.85,11,"North Sylamore Creek near Fifty Six, AR",1.0,1.30391114149908,0.459582351701368,0.741097603837442,0.6039701988603,23.8002722394255,44.8921584057662,31.4074924867397,0.0,0.0,0.0007323848283946,35.99535,-92.21265,272.84,18.02579,150.03,152.36,0.8541,5.45882179306809,4.81821306323152,0.899455276498995,0.48481994137688,0.99999999999989,    Deciduous Broadleaf Forest,0.189999999999979,1.99999999999978,0.6320771387895869,Ep100 benchmark metrics merged with Ep60 auxiliary parameter diagnostics
Model6Closed_Snow_aSrz_SIMHYD_Simple,7066000,37.15408,-91.35816,0.7095654308795929,0.8381932338704883,0.7189853727722878,-286.465590068583,-26.429836277260016,-15.795351028442385,0.653623640537262,0.6409560053344234,0.1580249626301564,0.3526093519866518,0.0618454260811397,0.0096832378957414,0.2810806617747636,0.2851725672998589,0.0,0.0001969816366909,6.185387293355245e-05,7.233151700347662e-05,7.729903882136568e-05,96.06333923339844,81.78462219238281,0.6108976602554321,321.1000671386719,247.34197998046875,108.11979675292967,0.8375886082649231,0.3199916,0.3769397,1.0,0.41547984,0.351875,0.43310153,0.30730245,424.24957,71.704544,916.4366,445.8427,0.081963286,0.055733256,0.99385786,1.0415952,0.7570113,377.90527,0.3199916,0.02771597,0.1915242,0.009174666,0.7715852,3.28792470910335,2.75392836413415,0.0581490297793631,0.0562313137196695,0.837588633495557,26.9,1.27186761229314,mam,279.55,5.79378238341969,jja,Carbonate sedimentary rocks,0.636085186630631,Siliciclastic sedimentary rocks,0.363914813369369,0.636085186630631,0.1364,-12.055,1.16839469075544,0.355359320583125,1.16848275091002,0.589871241362339,1.32021902528197,0.306547671582764,3.29770980036003,7.7,1.7906976744186,0.0,0.0,0.0,175.45,11,"Jacks Fork at Eminence, MO",2.24872448979592,1.45928859059568,0.470688678735336,0.5910057492686,0.688460464786599,15.284620328601,49.1673520741174,34.0734064812186,0.0,0.0,0.0,37.15408,-91.35816,343.23,10.30686,1053.5,1050.66,0.693,4.61463130691326,4.07182736262562,0.844997812893784,0.478574461918826,0.747145082795381,    Deciduous Broadleaf Forest,0.187471450827937,1.87357254139755,0.6590419098223296,Ep100 benchmark metrics merged with Ep60 auxiliary parameter diagnostics
Model6Closed_Snow_aSrz_SIMHYD_Simple,7067000,36.99138,-91.01351,0.6986746191978455,0.8340108835168136,0.744973723121425,-180.89920462389264,-0.7943866081961882,-11.78559112548828,0.637385904788971,0.6398788905180699,0.1602475201424963,0.3550218192740653,0.0677097984041169,0.0077886126487601,0.2795234232904877,0.2837261370610253,0.0,0.0001962941460078,5.900775990521464e-05,7.218807877507061e-05,7.731096411589533e-05,102.91734313964844,90.5689468383789,0.599720299243927,373.5407409667969,275.2704772949219,120.87073516845705,0.8009346723556519,0.32031876,0.37414235,1.0,0.41241363,0.35040578,0.42759246,0.30615753,591.08545,68.07463,573.68164,348.84387,0.059358224,0.056654885,0.99344414,1.0425518,0.7762197,293.76138,0.32031876,0.023654995,0.22712891,0.013156651,0.7360594,3.44280219028063,2.75745957563313,0.0172172241548583,0.0557204130312644,0.800934652422875,25.1,1.25187032418953,mam,274.7,5.37573385518591,son,Carbonate sedimentary rocks,0.52725531411042,Siliciclastic sedimentary rocks,0.462033271329778,0.52725531411042,0.1573,-12.131,1.20718995286025,0.350641682600374,1.25680725409325,0.679047591201187,1.29156137515317,0.387040723138732,3.10420161377837,3.05,1.79411764705882,0.0,0.0,0.0,178.9,11,"Current River at Van Buren, MO",2.11998751755344,1.48421573097954,0.469624417425831,0.590815990098773,0.701316441321972,15.8220126809234,48.9318579607711,34.8873636952947,0.0,0.0,0.0,36.99138,-91.01351,325.61,11.97771,4349.01,4315.66,0.7931,4.82952060726065,4.27578387287888,0.859879551642112,0.486571179353827,0.82485356585508,    Deciduous Broadleaf Forest,0.188248535658531,1.91242678292737,0.7077680925361232,Ep100 benchmark metrics merged with Ep60 auxiliary parameter diagnostics
Model6Closed_Snow_aSrz_SIMHYD_Simple,7068000,36.622,-90.84762,0.7784751355648041,0.885321010363614,0.7966587010617737,-188.2080528163116,-10.524085520007011,-6.192957878112793,0.7582016289234161,0.6220568401527217,0.1769258370941137,0.3715985168860243,0.0995148141439049,0.0086069938898836,0.2634767155752784,0.2685193471957812,0.0,0.0001922943920362,5.80261481913173e-05,7.2214133979287e-05,7.733589154668152e-05,86.34442138671875,103.31581115722656,0.5813422799110413,299.2766418457031,226.86802673339844,102.1639633178711,0.8069846630096436,0.31770974,0.37066644,1.0,0.4082894,0.34789604,0.42165726,0.30482322,647.83594,57.99006,330.74512,292.75165,0.037674956,0.056169476,0.994417,1.0390824,0.782604,252.28845,0.31770974,0.019724939,0.20498629,0.017258007,0.7580308,3.40409171800137,2.74704971937029,0.0554841475848687,0.0555107614985227,0.80698463700125,23.8,1.249343832021,mam,260.15,4.93175355450237,son,Siliciclastic sedimentary rocks,0.515031666781697,Carbonate sedimentary rocks,0.476526145008869,0.476526145008869,0.1684,-12.1665,1.33388212249114,0.391846704786877,1.04503473547396,0.718142160053899,1.77790426305679,0.542805357011461,3.10871068024021,2.2,1.69230769230769,0.0,0.0,0.0,180.6,11,"Current River at Doniphan, MO",2.15806945863126,1.48708470512636,0.469501673365181,0.592136675782188,0.702074108792425,15.8918614575334,48.877303424146,34.9510361219378,0.0,0.0,0.0,36.622,-90.84762,293.5,12.0651,5318.59,5312.93,0.7417,4.91412916942315,4.35775791676582,0.864947960573778,0.489495021695475,0.854096897754082,    Deciduous Broadleaf Forest,0.188540968977519,1.92704844887686,0.6823590916392359,Ep100 benchmark metrics merged with Ep60 auxiliary parameter diagnostics
Model6Closed_Snow_aSrz_SIMHYD_Simple,7071500,36.64868,-91.20082,0.7021360397338867,0.7904856334796456,0.7310288376553059,-100.05340283645234,-23.687483345465782,-7.021258354187012,0.6732473373413086,0.6807045020305733,0.1860061751727692,0.3155463488844819,0.040299909893067,0.0049370102005421,0.2703094515992245,0.2731282815795935,0.0,0.0001957643398782,6.050104274663496e-05,7.229887705761939e-05,7.730375364189968e-05,107.42647552490234,63.083946228027344,0.6317267417907715,447.5558471679688,317.7850646972656,137.98165893554688,0.8297004103660583,0.32020557,0.37358207,0.99999994,0.4125938,0.35020363,0.42458507,0.30694562,611.69244,130.48811,867.18524,432.5347,0.053101525,0.052425012,0.9928516,1.0512035,0.800797,385.63306,0.32020557,0.03548119,0.1913957,0.010472966,0.7626501,3.33882135523614,2.77022151950719,0.0078234822258338,0.0533556866743829,0.829700431609724,25.15,1.27664974619289,mam,270.45,5.3238188976378,son,Siliciclastic sedimentary rocks,0.562480836325577,Carbonate sedimentary rocks,0.437519163674423,0.437519163674423,0.1781,-12.1937,0.961309659887727,0.287918866452721,1.26138663244896,0.758626700948243,2.05091270274848,0.309483458920971,2.11560958246757,2.05,1.86363636363636,0.0,0.0,0.0,183.4,11,"Eleven Point River near Bardley, MO",2.84178905206943,1.50000001490116,0.467200433119673,0.608500426243145,0.702596060352779,17.202253171098,46.8059964812861,36.1415334523396,0.0,0.0,0.0,36.64868,-91.20082,283.07,10.03191,2023.77,2030.3,0.5914,4.33099867251905,3.7685304739211,0.824529930625076,0.451512136302775,0.571042484762037,    Deciduous Broadleaf Forest,0.18462649094537,1.78552124238082,0.6893092978009648,Ep100 benchmark metrics merged with Ep60 auxiliary parameter diagnostics
Model6Closed_Snow_aSrz_SIMHYD_Simple,7083000,39.17221,-106.38919,0.8350899666547775,0.7306421963492744,0.8769163009314347,-61.70830542246164,-37.04856656369903,-16.246702194213867,0.6940487027168274,0.3128684997046953,0.0639632803770026,0.7108350618776129,0.3417966624315066,0.0091271274030131,0.3599110340203234,0.3597479971887582,0.0,0.0001383414055453,6.698957102796071e-05,7.273291703313589e-05,7.782618195051327e-05,4.875624179840088,74.80001831054688,0.5966981053352356,33.68402099609375,26.36522483825684,9.366634368896484,1.3644027709960938,0.4217813,0.4372426,1.0,0.46434653,0.43552577,0.54093885,0.3081592,36.585766,26.626478,13.019332,28.079725,0.03067428,0.041222733,0.9734728,1.7720695,0.77958953,24.305836,0.4217813,0.12292498,0.18998837,0.30167845,0.38540822,2.08370841889117,2.84301753593429,-0.167233548038244,0.710599947836907,1.36440276871712,16.1,1.37606837606838,mam,248.25,5.20440251572327,jja,Metamorphics,0.503876589054494,Unconsolidated sediments,0.260678091675831,0.0,0.0668,-13.7463,1.19017466323023,0.571181002312971,1.27127032636794,0.597458086611059,1.31938561862096,0.120798660905964,5.31514107986244,37.2,13.0526315789474,127.25,45.4464285714286,0.0,260.4,11,"HALFMOON CREEK NEAR MALTA, CO.",1.25,1.09586684489523,0.426883463206797,2.19232326514414,0.354163621220561,37.1067132532727,22.7925261360365,10.5711858483184,0.0,0.0,29.4760750440006,39.17221,-106.38919,3457.46,158.91882,60.76,66.28,0.3563,0.788784878012727,0.525509900044236,0.327623934624092,0.153876644975375,0.999999999999996,    Grasslands,0.12,1.49999999999999,1.302202081715758,Ep100 benchmark metrics merged with Ep60 auxiliary parameter diagnostics
Model6Closed_Snow_aSrz_SIMHYD_Simple,7142300,37.87159,-98.87614,-26.83391189575196,-7.299904029286694,0.3266003715461528,50.49385636950285,52.89948901449683,-7090.1650390625,-25.39787673950196,0.9065696634356372,0.2959125475743646,0.0910012163989093,0.0078241592161027,0.0001091940041597,0.0830670230011291,0.0859823530518252,0.0,0.0002033017663052,0.0001100280349849,7.257950346684083e-05,7.763667963445187e-05,61.376243591308594,32.22053909301758,0.8722591400146484,608.6063842773438,175.58851623535156,60.78137969970703,1.567846179008484,0.3028752,0.3347136,1.0,0.3666646,0.31413496,0.3575891,0.30046582,1178.5963,260.17474,213.23233,799.9378,0.11042312,0.06974745,0.99941677,1.0039718,0.8990792,720.84576,0.3028752,0.0021176252,0.14169204,0.0058184923,0.85037184,1.8067446954141,2.83269767282683,0.64300366741464,0.0867916780002227,1.56784612680298,25.1,1.28388746803069,jja,304.1,8.03434610303831,djf,Unconsolidated sediments,1.0,,0.0,0.0,0.2413,-11.8217,0.0193382564704236,0.0107033697231868,1.95908488143689,0.612135072932356,2.78057696896846,0.0,0.0483953974525296,7.55,3.28260869565217,122.95,39.031746031746,0.132785763175907,204.1,11,"RATTLESNAKE C NR MACKSVILLE, KS",49.5319001386963,1.50000001490116,0.423554327070169,1.42060071237054,0.647241958102202,53.1387655562332,30.588484893292,16.1854752431871,0.0,0.0,0.0,37.87159,-98.87614,677.58,4.76724,1819.94,1923.39,0.0003,1.16382103006498,0.848938456870195,0.48782477912583,0.24715153615008,0.521780795485334,    Grasslands,0.148693152270853,1.49999999999977,0.4576952261026167,Ep100 benchmark metrics merged with Ep60 auxiliary parameter diagnostics
Model6Closed_Snow_aSrz_SIMHYD_Simple,7145700,37.24955,-97.4039,0.6958401203155518,0.7043181636119284,0.6996152013492892,-12.193255177400196,-20.04777214028778,-138.41595458984375,0.6665326356887817,0.7247491864550782,0.2382452307937312,0.2713035224174352,0.1603987532179031,0.0002863292762209,0.1106181775973987,0.1146229992480612,0.0,0.0001982340618269,7.492383310718583e-05,7.251869101310149e-05,7.730018842266873e-05,14.65389919281006,59.51316452026367,0.6863402128219604,98.8910140991211,94.0260772705078,31.84526634216309,1.1154712438583374,0.3040223,0.33725625,1.0,0.36868745,0.31085715,0.3690881,0.3003924,710.52185,67.945435,238.42801,171.75441,0.19492376,0.093915604,0.9994788,1.0031745,0.76681817,140.77924,0.3040223,0.0024362132,0.3128073,0.0027668339,0.68198967,2.51052156057495,2.8004145927447,0.530907144387519,0.0617611519704068,1.11547123781855,26.2,1.29064039408867,jja,292.0,6.78281068524971,djf,Unconsolidated sediments,0.785666985951064,Mixed sedimentary rocks,0.214333014048936,0.0,0.1679,-13.9559,0.567355277920452,0.22599099996995,0.39874547669115,0.163269442063981,2.25661821374396,0.0060581520974795,2.3424854776921,37.65,2.92996108949416,237.4,18.4747081712062,0.0,224.15,11,"SLATE C AT WELLINGTON, KS",39.9801652892562,1.40105107227277,0.461991139482592,0.616670528721071,0.657359898263716,21.1019451681544,43.4869041539052,35.2543199422338,0.0,0.0,0.0,37.24955,-97.4039,393.17,3.99175,399.81,400.64,0.0346,1.22942820637912,0.829115688768598,0.51434044013458,0.221979011127496,0.551203140895782,    Grasslands,0.146927811546242,1.49999999999991,0.6555161087665546,Ep100 benchmark metrics merged with Ep60 auxiliary parameter diagnostics
Model6Closed_Snow_aSrz_SIMHYD_Simple,7148400,36.81503,-98.64814,0.3101914525032043,0.3971226072666999,0.4938605073103955,2.4122295680801584,-43.27736606217788,-70.21595764160156,0.201177179813385,0.8999975654723203,0.3025708108917473,0.0996536609804886,0.0095209609744297,7.23505094716798e-05,0.0900595740821281,0.0918826840923934,0.0,0.0002026262081926,0.0001040470907296,7.256949902512133e-05,7.735507097095251e-05,39.69715881347656,21.52768325805664,0.86725252866745,484.7195739746094,167.0776824951172,55.96996307373047,1.6760272979736328,0.30210873,0.33126935,1.0,0.35752392,0.31041318,0.35687155,0.3002688,658.76587,184.67198,285.7221,519.9868,0.08695132,0.0586175,0.9996686,1.0022612,0.883026,466.31375,0.30210873,0.0015440271,0.15899603,0.002448677,0.8370113,1.90958247775496,3.20051247091034,0.56707562046112,0.0798781318326822,1.6760273558192,26.05,1.28641975308642,jja,302.25,7.75,djf,Siliciclastic sedimentary rocks,0.635407555896992,Unconsolidated sediments,0.352252050585736,0.0,0.205,-14.0603,0.118952797211393,0.0622925684525774,1.44517216435632,0.536771083085089,1.30025915489155,0.0024999396417476,0.399990342679623,13.75,2.75,82.35,14.9727272727273,0.0,203.9,11,"Salt Fork Arkansas River nr Alva, OK",12.8587645195354,1.50000001490116,0.44031282419709,1.07445047872721,0.52790671406163,29.2086328746489,27.3418529099249,22.6255763318757,0.0,0.0,20.7365370457677,36.81503,-98.64814,545.41,9.72975,2544.5,2560.49,0.0005,0.963708627961121,0.700736160406498,0.425835705082562,0.232503105619712,0.997961861524936,    Grasslands,0.120122288308483,1.49999999999983,0.466010122189634,Ep100 benchmark metrics merged with Ep60 auxiliary parameter diagnostics
