gage_id,gage_name,lat,lon,huc,NSE_model_five,NSE_hbv,NSE_diff_model_five_minus_hbv,nse_bin_model_five,nse_bin_hbv,KGE,logNSE,lowflow_NSE,highflow_NSE,fdc_error,BFI_error,ET_ratio,runoff_ratio,water_balance_closure,BFI,BFI_obs
11532500,                       SMITH R NR CRESCENT CITY CA,41.7915,-124.07619,18,0.870980905597155,0.8722869850572905,-0.0013060794601355008,>=0.8,>=0.8,0.7461969413594927,-0.5420242547988892,-13.184226036071776,0.7983509302139282,0.559000459892424,0.06273112,0.14730503,0.8107398,-20516.22,0.4971782,0.43444708
12010000,"                    NASELLE RIVER NEAR NASELLE, WA",46.37399,-123.74348,17,0.8323241121046313,0.8288485209754635,0.003475591129167843,>=0.8,>=0.8,0.7203621551697577,0.5000951588153839,-2.587606191635132,0.7261359393596649,0.3593290982849521,0.18100056,0.1384411,0.8157388,-14776.053,0.58252174,0.40152118
12013500,"                    WILLAPA RIVER NEAR WILLAPA, WA",46.65093,-123.65266,17,0.8832051530892643,0.8495665151083301,0.03363863798093414,>=0.8,>=0.8,0.8482267448361696,0.727009505033493,-9.077869415283203,0.8230282068252563,0.4315697901008711,0.17041719,0.15441486,0.7890621,-16537.965,0.567491,0.3970738
12020000,"                      CHEHALIS RIVER NEAR DOTY, WA",46.61732,-123.27764,17,0.5971608446469483,0.562506825283555,0.034654019363393296,0.5-0.65,0.5-0.65,0.5700083731858336,0.7422385215759277,-14.390362739562988,0.4740971326828003,0.5815646614725652,0.16219309,0.1455576,0.7698523,-29693.63,0.52889216,0.36669907
12025000,"                  NEWAUKUM RIVER NEAR CHEHALIS, WA",46.6201,-122.94513,17,0.8971823007943052,0.8432825863899231,0.053899714404382015,>=0.8,>=0.8,0.8802202600289598,0.3412922024726867,-4.255356788635254,0.8281440734863281,0.4242522120564412,0.17716846,0.22018485,0.68575996,-21978.977,0.6114679,0.43429944
12025700,"                  SKOOKUMCHUCK RIVER NEAR VAIL, WA",46.7726,-122.59401,17,0.7891348539132396,0.7457719344485763,0.04336291946466331,0.65-0.8,0.65-0.8,0.6026679246451043,-0.2838475704193115,-4.9124674797058105,0.6520823240280151,0.4947344550468833,0.11358994,0.19584213,0.72657883,-24749.336,0.5682998,0.45470983
12035000,"                      SATSOP RIVER NEAR SATSOP, WA",47.00065,-123.49488,17,0.8772242731170049,0.8630566298022289,0.014167643314776046,>=0.8,>=0.8,0.7394933867004367,-0.2880246639251709,-6.712295055389404,0.7942349910736084,0.4811728003271843,0.093296975,0.15310436,0.79445964,-14976.952,0.57741934,0.48412237
12040500,"                  QUEETS RIVER NEAR CLEARWATER, WA",47.53786,-124.31575,17,0.7271231840708046,0.7420239740658181,-0.014900789995013541,0.65-0.8,0.65-0.8,0.5263154653101277,-0.7352149486541748,-2.69315505027771,0.5722463130950928,0.5119092823640333,0.16482991,0.11500184,0.8452021,-17016.729,0.5806839,0.41585398
12041200,"        HOH RIVER AT US HIGHWAY 101 NEAR FORKS, WA",47.80675,-124.25103,17,0.6383333055253375,0.6444675311842551,-0.006134225658917636,0.5-0.65,0.5-0.65,0.5252042276789979,-3.744519233703613,-5.2260026931762695,0.5176478624343872,0.5392845193284148,0.0039002895,0.114555016,0.83848596,-32490.828,0.52472156,0.52862185
12043000,"                      CALAWAH RIVER NEAR FORKS, WA",47.96008,-124.39299,17,0.7589067336933109,0.7853013438823928,-0.026394610189081957,0.65-0.8,0.65-0.8,0.6571788215040585,0.4731460213661194,-1.1919357776641846,0.6126427948474884,0.3811160491919582,0.19878504,0.12551999,0.83245814,-18786.088,0.6047272,0.40594217
