gage_id,gage_name,lat,lon,NSE,KGE,logNSE,lowflow_NSE,highflow_NSE,fdc_error,ET_ratio,runoff_ratio,BFI,BFI_obs,BFI_error,groundwater_loss_fraction,water_balance_closure,sum_surface_runoff,sum_interflow,sum_recharge_to_groundwater,sum_baseflow,sum_groundwater_loss,sum_actual_ET,sum_total_discharge,mean_groundwater_storage,mean_soil_moisture,mean_snowpack,COEF_t_mean,SQ_t_mean,ETGAM_t_mean,SUB_t_mean,CRAK_t_mean,K_t_mean,LG_t_mean,SG_CRIT_mean,CFMAX_t_mean,INSC_wavg,COEF_wavg,SQ_wavg,SMSC_wavg,SUB_wavg,CRAK_wavg,K_wavg,LG_wavg,TT_wavg,CFMAX_wavg,CFR_wavg,CWH_wavg,SG_CRIT_wavg,route_a_static,route_b_static,weight_c1,weight_c2,weight_c3,weight_c4
1013500,"                  Fish River near Fort Kent, Maine",47.23739,-68.58264,0.8047634959220886,0.8974143393041825,0.19071465730667114,-10.803603172302246,0.7059197127819061,0.2615916973173169,0.3349582,0.5283828,0.51562005,0.5508382,0.03521812,0.8770255,-31424.137,3879.3457,572.07837,5186.4805,4729.502,33729.688,5814.7026,9172.455,24.089296,72.9304,60.612225,307.98154,3.6023147,1.5334994,0.30339366,0.6303815,0.0987676,0.041318994,79.114265,2.5752344,0.12410379,0.7370902,0.5595083,0.18045208,0.44490647,0.57739544,0.32244986,0.27005607,0.39971232,0.29739672,0.40962267,0.064777024,0.26371422,0.7307435,0.1588944,0.5464469,0.114274755,0.08602109,0.25325722
1022500,"           Narraguagus River at Cherryfield, Maine",44.60797,-67.93524,0.797434538602829,0.8455650787452729,0.7619851231575012,-0.2536355257034302,0.5936062633991241,0.20023831847705093,0.31518048,0.56007534,0.41510683,0.45385897,0.03875214,0.8928905,-36451.184,5727.999,850.3273,5360.166,4667.7373,38911.4,6327.897,11244.665,24.811056,93.71653,31.574038,301.83282,3.548494,1.3722085,0.2824659,0.6398367,0.10325814,0.050724994,85.1911,2.7543511,0.13750248,0.7195224,0.53235584,0.27077115,0.45971024,0.5688421,0.3375695,0.31845796,0.43253183,0.32941002,0.44642788,0.08568928,0.2839704,0.59399295,0.16049325,0.47371757,0.1550141,0.111712255,0.25955606
1030500,"       Mattawamkeag River near Mattawamkeag, Maine",45.50097,-68.30596,0.8738275170326233,0.8288520610266717,0.7708550542593002,-4.330688953399658,0.7101883888244629,0.26705054903146513,0.33426115,0.5359236,0.51555234,0.4276549,0.08789745,0.8545721,-27335.04,4148.1216,600.8286,5408.004,5050.7666,29679.61,6110.371,9796.807,29.592955,72.64431,41.27007,321.40567,3.3582335,1.4265857,0.2981013,0.64159024,0.09058457,0.037988257,74.072,2.6232069,0.13219444,0.77544475,0.5176681,0.18807793,0.4468602,0.58913106,0.29489756,0.25934124,0.38547698,0.30825734,0.41003639,0.05718037,0.24690664,0.8648741,0.20029995,0.5653086,0.09936005,0.057805017,0.27752638
1031500,"      Piscataquis River near Dover-Foxcroft, Maine",45.17501,-69.3147,0.8123581260442734,0.7618698833618706,0.6939727365970612,-6.976979732513428,0.6967233121395111,0.264368044142864,0.32358098,0.5714552,0.52829343,0.34895527,0.17933816,0.83422154,-28099.072,4844.759,504.71432,6409.35,5989.7393,30141.246,6419.9775,11337.902,23.25838,81.12521,43.156548,326.0012,3.646987,1.4628136,0.26307225,0.6881227,0.10052293,0.037007555,70.175026,2.668459,0.11657407,0.78857476,0.56178963,0.2093122,0.39461815,0.662279,0.32836008,0.23567209,0.32227102,0.3130158,0.4234417,0.056280483,0.23391673,0.48508495,0.10082682,0.58861834,0.14947891,0.067114934,0.19478776
1047000,"        Carrabassett River near North Anson, Maine",44.8692,-69.9551,0.7918456494808197,0.7380330396469978,0.6545596420764923,-1.4644544124603271,0.6517334282398224,0.21766859651175072,0.32763913,0.56387144,0.4509436,0.37694708,0.073996514,0.8759424,-31937.963,5350.1777,503.53793,5267.468,4806.6567,33938.71,6193.506,10659.108,19.28434,77.346176,44.740986,307.7971,3.9047756,1.4703245,0.29813802,0.6436321,0.10394966,0.04427836,74.96954,2.7473557,0.105362326,0.7365629,0.6037284,0.20582628,0.44997954,0.60912573,0.3398978,0.2830973,0.3940845,0.3226249,0.44502366,0.06153542,0.2498985,0.33931214,0.16086477,0.5177252,0.16207594,0.08515965,0.23503917
1052500,"         Diamond River near Wentworth Location, NH",44.87739,-71.05749,0.8344210386276245,0.8508121253130172,0.059890687465667725,-7.410168647766113,0.7552165538072586,0.32957193418785635,0.28123733,0.6149577,0.48564193,0.3638517,0.12179023,0.8151782,-25170.959,6025.2017,530.2285,6533.0757,6187.865,27292.32,5827.099,12741.621,14.272024,79.744286,70.715866,314.6621,4.1792974,1.578968,0.31691566,0.62823385,0.12968935,0.03403935,71.63685,2.8281112,0.13543962,0.75617725,0.65770334,0.18590379,0.42538053,0.61073124,0.42656356,0.24770609,0.33968163,0.32789958,0.40013573,0.049140643,0.23878956,0.3731737,0.07642449,0.5641964,0.1526161,0.055969063,0.22721839
1054200,"                       Wild River at Gilead, Maine",44.39044,-70.97964,0.672051340341568,0.7193314365397856,0.5603009760379791,-7.269854545593262,0.5481654405593872,0.17987268520161304,0.27741247,0.6345355,0.482097,0.35476935,0.12732765,0.8133882,-29131.209,7008.9204,672.5453,7589.683,7149.8564,31164.21,6483.8496,14830.742,20.779713,96.865944,58.287502,320.15723,3.8593788,1.5267769,0.27639446,0.6614637,0.10720975,0.039736923,67.54418,3.0377827,0.09974089,0.77187777,0.5829686,0.24300969,0.39375347,0.6332921,0.3508746,0.2524255,0.39340082,0.35920706,0.44534075,0.04508987,0.22514728,0.17703845,0.10007717,0.5716055,0.15794584,0.061938822,0.20850989
1055000,"                   Swift River near Roxbury, Maine",44.64275,-70.58878,0.697021096944809,0.7476432647516402,0.4305065870285034,-3.4447946548461914,0.5505884885787964,0.27538336240640515,0.3032212,0.5957734,0.44867843,0.3472364,0.10144204,0.86904347,-33232.02,6004.508,513.11163,5692.5107,5303.5464,35194.977,6016.0254,11820.373,13.962389,77.576385,52.47066,308.67722,4.101164,1.5167001,0.31387797,0.6272256,0.1176412,0.0441203,74.64972,2.8480408,0.10725472,0.73907775,0.63959086,0.19367583,0.44549653,0.5976945,0.3859973,0.27692905,0.38004714,0.33375365,0.43566558,0.05087506,0.24883235,0.19413346,0.1275985,0.52792835,0.17544205,0.069483414,0.22714615
1057000," Little Androscoggin River near South Paris, Maine",44.30399,-70.53968,0.7843963801860809,0.8646743982855882,0.6933649778366089,-4.263826370239258,0.6652655005455017,0.25442725125935706,0.3300442,0.55849504,0.4851486,0.38672456,0.09842405,0.86071485,-32613.537,5217.9336,772.5459,6335.825,5644.1953,34878.426,6875.116,11633.951,25.566698,115.54842,39.46371,319.0371,3.4358537,1.4191064,0.22869003,0.70727724,0.099864826,0.0445653,74.29315,2.7661335,0.10726363,0.76867735,0.50496966,0.34383082,0.37808686,0.66927856,0.32614416,0.27481383,0.43117362,0.32893512,0.4641748,0.070250444,0.24764389,0.26737437,0.18241952,0.554257,0.14683461,0.08373912,0.21516927
1073000,"                      OYSTER RIVER NEAR DURHAM, NH",43.1487,-70.96506,0.8729016780853271,0.9111306957799776,0.794833779335022,-6.235520362854004,0.8340840339660645,0.4795818387175587,0.36960998,0.5275625,0.4630753,0.3889291,0.07414621,0.8805532,-34680.523,4918.526,867.34454,5611.3374,4989.935,36785.418,7549.41,10775.645,22.796495,106.82871,13.55968,319.89624,3.359447,1.2265527,0.22816229,0.7011797,0.102123834,0.04737657,75.91232,2.9073458,0.12285343,0.7711322,0.49220502,0.34530616,0.39612162,0.6255558,0.3337503,0.2730878,0.41095892,0.35769346,0.4728979,0.072301164,0.2530411,0.35979605,0.12920065,0.5410419,0.15920381,0.08248401,0.21727026
1078000,"                      SMITH RIVER NEAR BRISTOL, NH",43.56646,-71.74786,0.8138671964406967,0.8737092356661471,0.7898429334163666,-4.067354202270508,0.7037445902824402,0.3518751785168603,0.34639567,0.54115057,0.47434086,0.40375188,0.070588976,0.8749901,-34524.527,5096.5674,732.94775,5980.8013,5259.676,36814.375,7097.7837,11088.389,29.477942,97.94528,32.50349,313.44263,3.5481155,1.3633491,0.2443751,0.6885491,0.094829425,0.047449652,77.40637,2.7664201,0.10480893,0.7526932,0.527809,0.28473848,0.4083924,0.6373774,0.30919003,0.29039648,0.4358961,0.33103347,0.47479874,0.07277796,0.25802124,0.33780375,0.18211009,0.52338845,0.15494002,0.09692122,0.2247503
1118300,"       PENDLETON HILL BROOK NEAR CLARKS FALLS, CT.",41.47482,-71.83424,0.7602991908788681,0.8038844191564687,0.7300432026386261,-6.883003234863281,0.6144030094146729,1.3191210032933536,0.35071686,0.5260728,0.4866492,0.43980223,0.046846956,0.86491036,-33455.836,4767.845,1195.2834,6697.8228,5652.475,36189.918,7743.4307,11615.092,34.169872,128.40047,3.669795,324.6941,3.1785789,1.1479465,0.18256111,0.7463245,0.09442568,0.04754518,79.50428,2.9098587,0.14551358,0.7848401,0.4450812,0.40090153,0.34990764,0.68220174,0.3078305,0.27165738,0.42500788,0.36306393,0.48118746,0.09749978,0.2650143,0.41975093,0.1858614,0.5667713,0.13791515,0.079422094,0.21589147
1121000,"            MOUNT HOPE RIVER NEAR WARRENVILLE, CT.",41.84371,-72.16897,0.7422084212303162,0.7189301641128286,0.6739422678947449,-5.8882646560668945,0.6203817129135132,1.1087374843508124,0.38650784,0.5037722,0.60776454,0.43208376,0.17568079,0.8289376,-28254.18,3137.2651,933.00824,7087.9307,6306.5957,30560.621,7961.296,10376.709,35.413036,142.46884,6.314444,343.0632,2.7534668,1.1888537,0.15091002,0.7925247,0.084220365,0.038744476,66.56843,3.09457,0.113936424,0.83732325,0.38839126,0.4704024,0.2834291,0.73826045,0.27346927,0.21673861,0.36287087,0.38837153,0.4781274,0.06340112,0.22189474,0.28415057,0.14845893,0.6459603,0.13533202,0.05448487,0.1642228
1123000,"                    LITTLE RIVER NEAR HANOVER, CT.",41.67177,-72.0523,0.7455043196678162,0.8156920436651135,0.7783399224281311,-6.695102691650391,0.6454090774059296,0.31171607418135877,0.3761875,0.5154217,0.6008509,0.49545276,0.10539812,0.8206988,-27930.865,3376.2913,1016.8593,7403.7554,6612.4253,30266.441,8032.2236,11005.103,36.975555,143.95949,5.091178,343.7043,2.7849107,1.1761067,0.14890645,0.79346746,0.0838342,0.03848894,66.27801,3.105129,0.113605164,0.839155,0.39017576,0.46767524,0.28000146,0.7399154,0.27216905,0.21264559,0.36666173,0.3903997,0.47920635,0.0642901,0.22092666,0.29679236,0.14876616,0.65286434,0.13086323,0.052478198,0.16379416
1134500,"                        MOOSE RIVER AT VICTORY, VT",44.51172,-71.83731,0.7666375637054443,0.8248929673502613,0.536011278629303,-5.50173282623291,0.6187357008457184,0.1444838110593229,0.33104837,0.5555724,0.52654546,0.39328653,0.13325894,0.85327154,-31095.682,4638.388,513.67334,6244.839,5729.2827,33317.555,6483.5845,10880.889,20.063492,85.82052,41.743805,320.14236,3.9996336,1.4762203,0.2840597,0.660329,0.101533346,0.04130513,72.93376,2.7448924,0.10807572,0.7718353,0.6168234,0.21637738,0.41652283,0.6391638,0.33176214,0.25833926,0.36675444,0.32369822,0.44398764,0.05011185,0.24311253,0.25005955,0.13276307,0.55423784,0.1752318,0.059334066,0.21119633
1137500,"        AMMONOOSUC RIVER AT BETHLEHEM JUNCTION, NH",44.26867,-71.63036,0.7164424657821655,0.8439217149970896,0.6907595098018646,-3.4804482460021973,0.5401890277862549,0.12385244358851881,0.2868495,0.608822,0.47220832,0.4511645,0.021043807,0.8524465,-35296.125,6538.745,745.4702,7281.4434,6514.869,37637.703,6500.336,13796.6,35.51292,94.13981,60.535774,310.90604,3.7313886,1.5501528,0.27667338,0.6561082,0.09225971,0.047348544,77.24841,2.7977252,0.08166464,0.74544597,0.5598155,0.2267147,0.41574484,0.63196164,0.30053777,0.28779522,0.414847,0.3268325,0.48056814,0.06651557,0.2574947,0.2538054,0.17680126,0.52743554,0.16839564,0.10654557,0.19762322
1139000,"                    WELLS RIVER AT WELLS RIVER, VT",44.15034,-72.06509,0.7790014147758484,0.8468455083394703,0.769996240735054,-1.211193323135376,0.5832354128360748,0.09807446163197356,0.3724594,0.504989,0.5444621,0.4889073,0.055554777,0.860506,-27942.33,3578.8872,507.27484,5383.1143,4882.7783,30120.725,6614.4907,8968.078,27.885147,83.41713,32.997906,313.75552,3.836555,1.3938484,0.2583173,0.6812155,0.091763556,0.03743056,74.841064,2.666339,0.11568519,0.75358725,0.5876339,0.23119292,0.40735537,0.6338415,0.29886717,0.25716132,0.44787604,0.31643856,0.4496501,0.0578968,0.24947017,0.34068134,0.1377168,0.5535715,0.12280942,0.07938078,0.24423823
1139800,"             EAST ORANGE BRANCH AT EAST ORANGE, VT",44.09284,-72.33565,0.6869788467884064,0.7482349223191498,0.6044415533542633,-8.469935417175293,0.436819851398468,0.24838555750287972,0.3594588,0.5387784,0.6820247,0.5418377,0.14018703,0.7591774,-19827.168,2571.277,646.9946,7383.889,6900.389,21753.027,6750.134,10117.506,52.256348,109.55496,35.720814,349.91708,3.1529818,1.4494984,0.1640791,0.78439856,0.06685028,0.026115093,62.610466,2.9303193,0.098094255,0.85690606,0.46285066,0.2986448,0.2700991,0.74747074,0.21498409,0.1669277,0.40491617,0.3536996,0.47956267,0.051308826,0.20870152,0.4836579,0.13859886,0.71238846,0.08743787,0.044316523,0.15585706
1142500,"                       AYERS BROOK AT RANDOLPH, VT",43.93451,-72.65788,0.7771945595741272,0.8430061636373957,0.7651063501834869,-1.7317907810211182,0.6274586021900177,0.1290056688975671,0.36367312,0.52117926,0.60374755,0.49704942,0.106698126,0.7970295,-21377.719,3297.2522,645.1188,6544.1177,6006.215,23585.348,6941.76,9948.223,31.787336,105.10698,29.96101,335.38425,3.4329658,1.3868862,0.20304272,0.73772335,0.08729481,0.029509807,67.445915,2.9727461,0.13199632,0.81538343,0.51276237,0.30391595,0.3344895,0.68859124,0.2838209,0.2166208,0.41288826,0.36075372,0.46012628,0.060938828,0.2248197,0.3872513,0.08429165,0.6209755,0.1132312,0.06110165,0.20469172
1144000,"                  WHITE RIVER AT WEST HARTFORD, VT",43.71424,-72.41815,0.8087525069713593,0.8004119778255747,0.8010004758834839,-1.8668653964996338,0.6616383194923401,0.09211568548066265,0.34965885,0.5317203,0.5463578,0.4804897,0.06586811,0.84678406,-29228.02,4128.074,615.5082,6342.8945,5712.2188,31569.918,6875.258,10455.088,31.75754,94.86536,31.013868,321.40503,3.6806679,1.3940548,0.24508494,0.6969021,0.0898855,0.039077718,75.61731,2.6927247,0.11185763,0.77544296,0.5524721,0.25892663,0.39620054,0.6642672,0.29254377,0.2506383,0.38693264,0.32070023,0.45842302,0.066897206,0.25205767,0.38290876,0.17229518,0.5671808,0.15282117,0.073630676,0.20636737
1162500,"                  PRIEST BROOK NEAR WINCHENDON, MA",42.68259,-72.11508,0.7716188132762909,0.8259401309890719,0.7228711247444153,-5.9504475593566895,0.5747042596340179,0.8127197347550428,0.36235508,0.5162094,0.514428,0.40875918,0.10566884,0.8664317,-33646.906,4263.168,1010.4362,6548.2617,5586.858,36240.86,7623.448,10860.33,33.5976,119.87219,25.89987,322.95135,3.0601637,1.319724,0.2076678,0.72089356,0.09241414,0.047475915,77.267815,2.8596869,0.12782148,0.7798609,0.4439339,0.36918238,0.3659047,0.65866745,0.30105773,0.2808502,0.41619444,0.34722787,0.47205094,0.082886346,0.25755942,0.4782978,0.17512645,0.54485255,0.14449698,0.09345191,0.21719854
1169000,"                  NORTH RIVER AT SHATTUCKVILLE, MA",42.63842,-72.72509,0.7100640833377838,0.790923739894617,0.7618569582700729,-2.396515369415283,0.5582021176815033,0.07825690246689034,0.34177575,0.56264764,0.55732363,0.42206576,0.13525787,0.817841,-28789.219,4781.2715,686.68335,7415.429,6883.757,30906.084,7502.79,12351.453,24.692999,107.186646,22.73378,332.29745,3.5708466,1.3362585,0.21668564,0.7289987,0.10000591,0.03886821,66.472176,2.9572096,0.108827874,0.8065642,0.5301706,0.30877402,0.35218436,0.6902957,0.32661924,0.23044251,0.35785118,0.35944474,0.45247853,0.052370977,0.22157392,0.21435136,0.12767382,0.61013883,0.15565881,0.053789463,0.18041292
1170100,"                      GREEN RIVER NEAR COLRAIN, MA",42.70342,-72.67065,0.7108568847179413,0.787307739958249,0.7818101197481155,-2.666210889816284,0.5191802382469177,0.14718695905488913,0.347793,0.5566645,0.5913152,0.44578376,0.14553145,0.79473215,-25628.566,4334.2354,615.6393,7679.584,7161.5225,27727.148,7566.8237,12111.176,29.135511,107.230194,23.071741,336.66025,3.417241,1.3332912,0.20366368,0.7482002,0.09153853,0.03472769,62.978687,2.7443395,0.100232214,0.8190293,0.5055871,0.3085954,0.33192584,0.718348,0.29810947,0.21749586,0.35397783,0.33012086,0.44626346,0.050438337,0.20992897,0.25943416,0.12261063,0.6326884,0.13853382,0.05649898,0.17227887
1181000,"     WEST BRANCH WESTFIELD RIVER AT HUNTINGTON, MA",42.23731,-72.89565,0.7370406985282898,0.7560095599523878,0.7921717613935471,-2.597724199295044,0.6196094155311584,0.16392510879936525,0.35243708,0.5488379,0.5560884,0.39664695,0.15944144,0.83159816,-30147.77,4533.218,685.72974,7118.8545,6537.658,32284.102,7549.46,11756.509,25.155293,110.95786,19.138144,331.7485,3.5302272,1.308325,0.20370421,0.7427833,0.09742939,0.040296372,66.656395,2.898091,0.10620886,0.8049958,0.5194417,0.32949418,0.34303445,0.7041326,0.31794405,0.23276767,0.38151968,0.35298273,0.46214747,0.053533144,0.222188,0.19310452,0.16263646,0.6110407,0.1497654,0.054526422,0.18466748
1187300,"              HUBBARD RIVER NR. WEST HARTLAND, CT.",42.03732,-72.93899,0.6510545611381531,0.7636408036251124,0.6593833267688751,-8.814595222473145,0.5219565331935883,0.41953121952885053,0.3394006,0.5635599,0.47282195,0.34031013,0.13251182,0.8647575,-35650.207,5816.1357,777.2241,6508.949,5913.067,37808.9,7531.608,12505.906,19.30125,99.55049,16.833351,315.95273,3.87613,1.2769792,0.24064858,0.69757664,0.13152242,0.04568838,79.42206,2.865285,0.11569021,0.7598649,0.57508945,0.28870234,0.40288407,0.64882106,0.4327355,0.2589994,0.37086585,0.34850878,0.45349777,0.07204154,0.26474023,0.26255545,0.17985843,0.56346595,0.16825181,0.06817754,0.2001047
1195100,"                    INDIAN RIVER NEAR CLINTON, CT.",41.30593,-72.5312,0.7034133672714233,0.7499721417782798,0.49961167573928833,-32.981876373291016,0.5974135100841522,2.211295674138587,0.39226615,0.4864493,0.60669124,0.41269332,0.19399792,0.8466759,-31025.188,2856.2156,1082.3007,7114.792,6074.8623,33546.184,8074.4316,10013.104,35.032974,157.66876,3.1038895,343.67773,2.5763192,1.12734,0.14147192,0.79851645,0.08641941,0.04234421,70.48633,3.0705805,0.13308688,0.83907926,0.35362956,0.5366015,0.2785023,0.74439526,0.2808735,0.23323266,0.35375088,0.38833702,0.4849687,0.07155119,0.23495442,0.30927756,0.122952856,0.62139076,0.14507698,0.059904024,0.17362826
1333000,"                   GREEN RIVER AT WILLIAMSTOWN, MA",42.70897,-73.19677,0.6619657278060913,0.727305152773196,0.7580315172672272,-2.8573999404907227,0.36829298734664917,0.23243987059029497,0.35722372,0.5465983,0.65362936,0.45614165,0.19748771,0.77740777,-24050.068,3484.7563,471.22144,7948.508,7463.573,26066.684,7462.55,11418.663,34.773136,95.056046,16.424736,350.40387,3.5260515,1.3117242,0.17688757,0.7857378,0.07810373,0.030700516,58.18294,2.8353202,0.10825139,0.8582969,0.526216,0.2569611,0.29346687,0.77050376,0.2528745,0.17574196,0.3116305,0.3451897,0.4473904,0.038033783,0.19394317,0.36416343,0.12206975,0.6895679,0.11811044,0.031811275,0.16051036
1350000,                 SCHOHARIE CREEK AT PRATTSVILLE NY,42.31953,-74.43654,0.6761744916439056,0.7851625226569225,0.7176393866539001,-7.737644195556641,0.5624945759773254,0.21044168424880833,0.32073087,0.5943916,0.509271,0.35609034,0.15318069,0.8303444,-31436.375,5895.6797,664.5661,7229.667,6806.5293,33313.137,7211.8193,13365.24,19.523746,84.08273,16.650003,333.8894,3.755506,1.3310212,0.23194736,0.71841455,0.12270398,0.03904429,70.31287,2.9416466,0.10251751,0.81111246,0.5724961,0.21537712,0.36528233,0.68690586,0.40304375,0.21250954,0.31056476,0.3569029,0.44981253,0.046767674,0.23437619,0.24315397,0.17091717,0.6218657,0.17135908,0.042331085,0.16444413
1350080,      MANOR KILL AT WEST CONESVILLE NEAR GILBOA NY,42.37703,-74.41292,0.48107028007507324,0.6627475435545256,0.5417296588420868,-29.793256759643555,0.30271148681640625,0.3653062835579697,0.35041925,0.5479315,0.509395,0.40057957,0.10881543,0.85418427,-31453.729,4834.6772,674.8397,6247.2803,5719.539,33504.87,7180.7207,11228.102,18.576899,94.120186,14.655628,324.9903,3.7890472,1.3092407,0.22975028,0.7143534,0.13602507,0.040498663,75.59961,3.045422,0.12923479,0.78568673,0.5721786,0.26885873,0.38347426,0.6708016,0.44789588,0.23102143,0.3422094,0.37365592,0.44294968,0.0619397,0.25199872,0.2603115,0.16604467,0.5925992,0.1620254,0.05042774,0.19494762
1350140,                  MINE KILL NEAR NORTH BLENHEIM NY,42.42897,-74.47293,0.49812549352645874,0.6269827127229786,0.47759997844696045,-22.530004501342773,0.3950116038322449,1.0439852840408703,0.35261032,0.54626215,0.5484305,0.36518142,0.18324909,0.84375715,-31107.59,4526.2295,528.83417,6620.372,6138.1753,33147.92,7224.5635,11192.257,17.571543,82.98914,14.524678,329.19577,3.9016593,1.2997133,0.23079483,0.72152036,0.12898551,0.039326295,70.587585,2.9520698,0.124666646,0.7977022,0.59901744,0.2226924,0.37140733,0.6891182,0.42419368,0.21689843,0.3358338,0.36074296,0.43997264,0.049753673,0.2352919,0.23054224,0.15641531,0.61285335,0.15534367,0.042755015,0.18904792
1365000,               RONDOUT CREEK NEAR LOWES CORNERS NY,41.86648,-74.4871,0.5894193053245544,0.7925428181533747,0.5066865384578705,-4.095850944519043,0.3912733197212219,0.20656080792538434,0.30277812,0.61805266,0.5329444,0.46410745,0.06883693,0.8045554,-31001.908,6414.6025,590.3333,8382.809,7991.401,32896.914,7345.8154,14994.812,18.38505,84.412315,16.56236,340.7574,3.884834,1.3141596,0.21925195,0.7381906,0.124169834,0.037910253,63.060036,2.9065878,0.112885565,0.83073556,0.5917014,0.20774034,0.33509648,0.72259825,0.40797934,0.19514161,0.30605635,0.3518862,0.44233927,0.033718064,0.21020013,0.21223974,0.13072999,0.6511636,0.14771944,0.030455833,0.17066117
1411300,                TUCKAHOE RIVER AT HEAD OF RIVER NJ,39.30694,-74.82056,0.6565724313259125,0.801112992250877,0.40082496404647827,-2.2085938453674316,0.47209227085113525,0.23832682687905424,0.46591446,0.38521907,0.58369267,0.6494511,0.06575841,0.9101696,-38276.223,2050.8892,835.54517,5188.2773,4046.1929,40996.414,8384.184,6932.0605,34.726513,116.7015,0.83313704,344.6362,2.3640406,0.95575845,0.14985326,0.7905439,0.08234381,0.052250907,79.38537,3.7532375,0.15865105,0.8418176,0.3282432,0.4533785,0.3323967,0.710189,0.26715088,0.26518622,0.34261626,0.34244603,0.4900745,0.070614256,0.26461786,0.6838184,0.2015278,0.54205185,0.16280067,0.076926455,0.21822105
1413500,            EAST BR DELAWARE R AT MARGARETVILLE NY,42.14481,-74.65349,0.5629703402519226,0.7055444296713536,0.5883560180664062,-8.884373664855957,0.39123833179473877,0.14712455231653956,0.32148814,0.5904933,0.5345496,0.43549624,0.09905335,0.8256193,-31435.15,5587.6245,551.822,7444.7554,7049.849,33378.062,7180.286,13188.391,16.904863,78.15186,14.929705,336.9363,3.8709161,1.327462,0.24206012,0.71254647,0.12580337,0.03887585,67.09724,2.9741902,0.10558287,0.81981814,0.59637594,0.1888128,0.36418155,0.6898952,0.41347933,0.20851833,0.29489803,0.36179736,0.44444853,0.037663687,0.22365752,0.21982408,0.13489805,0.62509865,0.17339218,0.035624187,0.16588502
1414500,                       MILL BROOK NEAR DUNRAVEN NY,42.1062,-74.73043,0.518487274646759,0.7390461189560866,0.5705097615718842,-11.659720420837402,0.31871747970581055,0.10851215050238908,0.30819598,0.6113487,0.56250644,0.4321295,0.13037694,0.7951344,-29190.318,5701.1084,519.19977,8356.701,7996.478,31036.326,7166.535,14215.799,18.636538,78.784676,17.14275,343.24072,3.8267732,1.3489103,0.22086853,0.7391781,0.118681066,0.035984386,60.347248,2.9369714,0.1028939,0.8378308,0.5890674,0.18322074,0.32769942,0.7261597,0.38949847,0.18751174,0.29826584,0.3553038,0.44864464,0.030935032,0.20115753,0.19989094,0.13483763,0.66291153,0.14764884,0.029158235,0.16028138
1415000,                        TREMPER KILL NEAR ANDES NY,42.12009,-74.81849,0.512232095003128,0.6525295070596971,0.5718227624893188,-14.823967933654785,0.31814682483673096,0.27120242508905945,0.33094844,0.5788534,0.5491367,0.3950684,0.15406829,0.82580894,-31045.742,5178.082,538.5349,7364.0684,6961.8447,33004.867,7248.2905,12677.799,16.2107,77.46402,14.432452,336.06058,3.8783166,1.3147249,0.24749537,0.7059831,0.13012172,0.03848288,67.99192,3.0334673,0.109044574,0.8173159,0.59786934,0.1880641,0.37108353,0.67923427,0.42801934,0.21021691,0.2949106,0.37097675,0.4386109,0.03816127,0.22663969,0.23044157,0.12159675,0.6191276,0.17638169,0.03616679,0.16832396
1423000,           WEST BRANCH DELAWARE RIVER AT WALTON NY,42.1662,-75.13989,0.6493243873119354,0.7474781051764364,0.5788474977016449,-8.124930381774902,0.5402717590332031,0.11167752784337748,0.32876652,0.5656164,0.45685402,0.42103982,0.035814196,0.8769848,-36999.605,5960.125,583.8374,5962.965,5503.706,39236.305,7002.3423,12046.969,13.599107,70.757225,17.050425,311.49597,4.265587,1.3070338,0.30604082,0.63516486,0.13637039,0.04617971,81.41266,2.932475,0.12602,0.7471313,0.6648778,0.17120165,0.45571494,0.592878,0.44905844,0.2663967,0.32411832,0.35651797,0.42495722,0.054080166,0.27137554,0.26151952,0.12355096,0.5309961,0.19950032,0.057081115,0.21242252
1434025,     BISCUIT BK ABOVE PIGEON BK AT FROST VALLEY NY,41.99537,-74.50099,0.5354906916618347,0.7507936360281949,0.5490337610244751,-7.677074432373047,0.38714271783828735,0.13873160931164308,0.26752675,0.6635132,0.53358305,0.39822993,0.13535312,0.76873153,-28685.2,7425.059,580.1938,9486.315,9155.586,30432.979,6918.338,17158.69,20.344309,81.19586,23.98931,345.9755,3.8183718,1.4094933,0.22000016,0.74028563,0.11705077,0.034958456,58.215015,2.937311,0.09741455,0.84564424,0.5854674,0.17820552,0.31477138,0.7349754,0.38400936,0.18005171,0.29456377,0.35144562,0.4466907,0.02815426,0.19405007,0.19469492,0.12932281,0.6761841,0.14344996,0.027459506,0.15290642
1435000,                NEVERSINK RIVER NEAR CLARYVILLE NY,41.89009,-74.58988,0.6711527109146118,0.811703458162721,0.41110700368881226,-3.295196056365967,0.5542640388011932,0.2494753125635083,0.28310764,0.64089096,0.52306527,0.4593033,0.06376198,0.7950346,-30673.906,7041.319,611.2482,8766.645,8390.828,32546.955,7086.248,16041.646,18.483074,84.102394,20.330805,341.5266,3.8805432,1.3676078,0.22927561,0.7277968,0.1251175,0.03760183,62.76936,2.9593327,0.10859516,0.8329332,0.59303355,0.19659606,0.33807364,0.71805567,0.41116998,0.19526194,0.29909623,0.35666645,0.4433331,0.032679226,0.20923123,0.20875183,0.1299564,0.6503628,0.15378489,0.029980427,0.16587189
