model,basin_id,cumulative_precipitation_mm,mean_abs_daily_wb_residual_mm_day,max_abs_daily_wb_residual_mm_day,cumulative_relative_wb_error,external_loss_over_P
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,12175500,30349.515625,9.73235146375373e-05,0.0002981325087603,1.7569820767996452e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,12178100,34427.47265625,0.0001195927688968,0.000251468969509,1.903272911490087e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,12186000,37513.046875,0.0001201548366225,0.0002447249135002,1.7549317082996155e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,12189500,33609.2734375,0.0001218219913425,0.0002525817253626,1.985948038439672e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,12358500,18056.83203125,0.0001342948526144,0.0002377658529439,4.074919991975072e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,12374250,12397.712890625,0.0001573072368046,0.0002379278012085,6.951978882772114e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,12375900,18920.328125,0.0001281528093386,0.0002292132994625,3.711084011472591e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,12377150,22073.705078125,0.0001102964306483,0.0002337912010261,2.737710530639145e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,12381400,16262.4814453125,0.0001331249222857,0.000240874273004,4.485117834588334e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,12383500,16654.126953125,0.0001277516566915,0.0002436138311168,4.202869913591897e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,12388400,12707.16015625,0.0001486395485699,0.0002365445834584,6.408954269411567e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,12390700,16309.900390625,0.0001423376816092,0.0002419703669147,4.7815627762129e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,12411000,18530.6640625,0.0001511715381639,0.0002350428549107,4.469720474230781e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,12414500,20137.16796875,0.0001436340680811,0.0002385017141932,3.908052480097437e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,12447390,13737.384765625,0.0001356763968942,0.0002371261653024,5.411298896440241e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,12451000,24821.25,0.0001242159341927,0.0002429245214443,2.7419210002580463e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,12488500,26661.59375,0.0001138503430411,0.0002477646048646,2.339642701216463e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,13011500,13595.0244140625,0.0001510525180492,0.0002310176932951,6.087644464528694e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,13011900,13215.6826171875,0.0001445374073227,0.0002321650972589,5.9922778599250536e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,13018300,12499.7607421875,0.0001478524209233,0.0002375230833422,6.480791160651122e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,13023000,13228.447265625,0.0001475389290135,0.0002313744334969,6.110814108462837e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,13083000,8719.75390625,0.0001665321469772,0.0002314124430995,0.0001046393786529,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,13161500,7778.09619140625,0.0001648723118705,0.00022983411327,0.0001161383673132,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,13235000,14401.763671875,0.0001523562386864,0.0002352439623791,5.7962333672973575e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,13240000,17880.205078125,0.0001474900491302,0.0002275459992233,4.519511689233372e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,13310700,16874.98046875,0.0001502490340499,0.0002409855806035,4.8783136245084994e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,13313000,20018.51171875,0.0001319480070378,0.0002431574393995,3.611372999712918e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,13331500,15460.6796875,0.000142431948916,0.0002327886904822,5.047544322376033e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,13337000,19981.09765625,0.0001392070116708,0.0002317510952707,3.817183788262909e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,13338500,13110.67578125,0.0001560317032271,0.0002305645903106,6.520622977540705e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,13340000,16466.86328125,0.0001524084509583,0.0002334395830985,5.071068602812019e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,13340600,20978.068359375,0.0001420090702595,0.0002367147535551,3.7089578253172535e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,14020000,14597.1953125,0.0001584063284099,0.0002297071041539,5.945719574129791e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,14092750,26032.7265625,0.0001220706617459,0.0002462606062181,2.5691705704755943e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,14096850,14697.2734375,0.000172509564436,0.0002422563411528,6.430988327796902e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,14137000,35447.9140625,0.0001442727661924,0.0002361562801524,2.2299492137257105e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,14138800,43450.99609375,0.0001484829845139,0.0002385616826359,1.8723120905031728e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,14138870,47523.265625,0.0001520456717116,0.0002409446169622,1.752948218253846e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,14138900,50626.65625,0.0001504062383901,0.0002363036328461,1.6277508314838165e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,14139800,44847.4296875,0.0001554992777528,0.0002384591207373,1.899731094769788e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,14141500,41838.953125,0.0001573711633682,0.0002501740527804,2.0608465427411828e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,14154500,25946.154296875,0.0001692509104032,0.0002466151781845,3.5740392003569816e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,14158500,32739.716796875,0.0001344884803984,0.0002342054212931,2.2506680983308176e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,14158790,34400.44140625,0.0001415612496202,0.0002281798515468,2.254663170317188e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,14166500,29193.25,0.0001746035704854,0.0002608758513815,3.2769664183475814e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,14182500,35558.5546875,0.000160825511557,0.0002444133569952,2.478061746884214e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,14185000,32475.056640625,0.0001576403010403,0.0002360543294344,2.6596142616944395e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,14185900,37294.7890625,0.0001574755879119,0.0002363504754612,2.3134834266925026e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,14187000,30516.296875,0.0001674739469308,0.0002360531798331,3.0068842488408034e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,14216500,40951.78515625,0.0001392100821249,0.0002467036247253,1.8625122837771447e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,14222500,41537.4765625,0.0001599594543222,0.0002333912125322,2.1099449167818403e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,14236200,31561.86328125,0.0001617173402337,0.0002453788183629,2.807341639937032e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,14301000,32760.552734375,0.0001718221610644,0.0002517898101359,2.8736193464266577e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,14303200,37936.30859375,0.0001717650447972,0.0002325231034774,2.4807387736874524e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,14305500,39064.234375,0.0001718988205539,0.0002512213250156,2.4109870073526548e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,14306340,38589.3046875,0.0001720544096315,0.0002550874778535,2.4428687911497298e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,14306500,36415.38671875,0.0001751822128426,0.0002543865412008,2.635763221170607e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,14308990,20648.62890625,0.0001668914046604,0.0002445388818159,4.428371581943959e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,14309500,28278.21875,0.0001779388112481,0.0002637805591803,3.447624190009437e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,14316700,25466.34765625,0.0001695931568974,0.0002387274726061,3.648740291393954e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,14325000,34980.60546875,0.0001780203892849,0.0002562034933362,2.788327222740475e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,14362250,16126.1884765625,0.0001779214217094,0.0002384408726356,6.045020888371948e-05,0.0
Model6Closed_Snow_aSrz_SIMHYD_Simple_LAIEco_full671,14400000,32135.185546875,0.0001842138444771,0.0002591258962638,3.140817785032819e-05,0.0
